title,subjects,authors,publish-date
Gait switching and targeted navigation of microswimmers via deep reinforcement learning,"['Applied mathematics', 'Fluid dynamics']","['Zonghao Zou', 'Yuexin Liu', 'Y.-N. Young', 'On Shun Pak', 'Alan C. H. Tsang']",2022-06-21
Large-scale investigation of deep learning approaches for ventilated lung segmentation using multi-nuclear hyperpolarized gas MRI,"['Magnetic resonance imaging', 'Respiratory tract diseases']","['Joshua R. Astley', 'Alberto M. Biancardi', 'Paul J. C. Hughes', 'Helen Marshall', 'Laurie J. Smith', 'Guilhem J. Collier', 'James A. Eaden', 'Nicholas D. Weatherley', 'Matthew Q. Hatton', 'Jim M. Wild', 'Bilal A. Tahir']",2022-06-22
Enhancing self-management in type 1 diabetes with wearables and deep learning,"['Diagnosis', 'Type 1 diabetes']","['Taiyu Zhu', 'Chukwuma Uduku', 'Kezhi Li', 'Pau Herrero', 'Nick Oliver', 'Pantelis Georgiou']",2022-06-27
Automated image curation in diabetic retinopathy screening using deep learning,"['Medical imaging', 'Retinal diseases']","['Paul Nderitu', 'Joan M. Nunez do Rio', 'Ms Laura Webster', 'Samantha S. Mann', 'David Hopkins', 'M. Jorge Cardoso', 'Marc Modat', 'Christos Bergeles', 'Timothy L. Jackson']",2022-07-01
ProtGPT2 is a deep unsupervised language model for protein design,"['Computational science', 'Machine learning']","['Noelia Ferruz', 'Steffen Schmidt', 'Birte Höcker']",2022-07-27
CODA: quantitative 3D reconstruction of large tissues at cellular resolution,"['Cancer imaging', 'Cancer microenvironment', 'Imaging', 'Machine learning']","['Ashley L. Kiemen', 'Alicia M. Braxton', 'Mia P. Grahn', 'Kyu Sang Han', 'Jaanvi Mahesh Babu', 'Rebecca Reichel', 'Ann C. Jiang', 'Bridgette Kim', 'Jocelyn Hsu', 'Falone Amoa', 'Sashank Reddy', 'Seung-Mo Hong', 'Toby C. Cornish', 'Elizabeth D. Thompson', 'Peng Huang', 'Laura D. Wood', 'Ralph H. Hruban', 'Denis Wirtz', 'Pei-Hsun Wu']",2022-10-24
Differential diagnosis of common etiologies of left ventricular hypertrophy using a hybrid CNN-LSTM model,"['Cardiology', 'Medical research']","['In-Chang Hwang', 'Dongjun Choi', 'You-Jung Choi', 'Lia Ju', 'Myeongju Kim', 'Ji-Eun Hong', 'Hyun-Jung Lee', 'Yeonyee E. Yoon', 'Jun-Bean Park', 'Seung-Pyo Lee', 'Hyung-Kwan Kim', 'Yong-Jin Kim', 'Goo-Yeong Cho']",2022-12-05
An extended machine learning technique for polycystic ovary syndrome detection using ovary ultrasound image,"['Computational biology and bioinformatics', 'Health care']","['Sayma Alam Suha', 'Muhammad Nazrul Islam']",2022-10-12
Generative design of stable semiconductor materials using deep learning and density functional theory,"['Electronic properties and materials', 'Semiconductors']","['Edirisuriya M. Dilanga Siriwardane', 'Yong Zhao', 'Indika Perera', 'Jianjun Hu']",2022-08-04
Classification and visual explanation for COVID-19 pneumonia from CT images using triple learning,"['Biomedical engineering', 'Computer science']","['Sota Kato', 'Masahiro Oda', 'Kensaku Mori', 'Akinobu Shimizu', 'Yoshito Otake', 'Masahiro Hashimoto', 'Toshiaki Akashi', 'Kazuhiro Hotta']",2022-12-02
Automated reconstruction of whole-embryo cell lineages by learning from sparse annotations,"['Cell lineage', 'Image processing', 'Machine learning']","['Caroline Malin-Mayor', 'Peter Hirsch', 'Leo Guignard', 'Katie McDole', 'Yinan Wan', 'William C. Lemon', 'Dagmar Kainmueller', 'Philipp J. Keller', 'Stephan Preibisch', 'Jan Funke']",2022-09-05
A deep learning model identifies emphasis on hard work as an important predictor of income inequality,"['Human behaviour', 'Psychology']","['Abhishek Sheetal', 'Srinwanti H. Chaudhury', 'Krishna Savani']",2022-06-14
Prostate cancer therapy personalization via multi-modal deep learning on randomized phase III clinical trials,"['Machine learning', 'Prognostic markers', 'Prostate cancer']","['Andre Esteva', 'Jean Feng', 'Douwe van der Wal', 'Shih-Cheng Huang', 'Jeffry P. Simko', 'Sandy DeVries', 'Emmalyn Chen', 'Edward M. Schaeffer', 'Todd M. Morgan', 'Yilun Sun', 'Amirata Ghorbani', 'Nikhil Naik', 'Dhruv Nathawani', 'Richard Socher', 'Jeff M. Michalski', 'Mack Roach III', 'Thomas M. Pisansky', 'Jedidiah M. Monson', 'Farah Naz', 'James Wallace', 'Michelle J. Ferguson', 'Jean-Paul Bahary', 'James Zou', 'Matthew Lungren', 'Serena Yeung', 'Ashley E. Ross', 'NRG Prostate Cancer AI Consortium', 'Howard M. Sandler', 'Phuoc T. Tran', 'Daniel E. Spratt', 'Stephanie Pugh', 'Felix Y. Feng', 'Osama Mohamad']",2022-06-08
Using deep learning to detect digitally encoded DNA trigger for Trojan malware in Bio-Cyber attacks,"['Computer science', 'Nanobiotechnology']","['M. S. Islam', 'S. Ivanov', 'H. Awan', 'J. Drohan', 'S. Balasubramaniam', 'L. Coffey', 'S. Kidambi', 'W. Sri-saan']",2022-06-10
Deep learning based analysis of microstructured materials for thermal radiation control,"['Mechanical engineering', 'Metamaterials', 'Nanophotonics and plasmonics', 'Optical materials and structures', 'Optics and photonics']","['Jonathan Sullivan', 'Arman Mirhashemi', 'Jaeho Lee']",2022-06-13
Accuracy and efficiency of automatic tooth segmentation in digital dental models using deep learning,"['Orthodontics', 'Software']","['Joon Im', 'Ju-Yeong Kim', 'Hyung-Seog Yu', 'Kee-Joon Lee', 'Sung-Hwan Choi', 'Ji-Hoi Kim', 'Hee-Kap Ahn', 'Jung-Yul Cha']",2022-06-08
Deep learning-based lesion subtyping and prediction of clinical outcomes in COVID-19 pneumonia using chest CT,"['Biomedical engineering', 'Computer science', 'Predictive markers', 'Prognostic markers', 'Respiratory tract diseases']","['David Bermejo-Peláez', 'Raúl San José Estépar', 'María Fernández-Velilla', 'Carmelo Palacios Miras', 'Guillermo Gallardo Madueño', 'Mariana Benegas', 'Carolina Gotera Rivera', 'Sandra Cuerpo', 'Miguel Luengo-Oroz', 'Jacobo Sellarés', 'Marcelo Sánchez', 'Gorka Bastarrika', 'German Peces Barba', 'Luis M. Seijo', 'María J. Ledesma-Carbayo']",2022-06-07
Usability of deep learning and H&E images predict disease outcome-emerging tool to optimize clinical trials,"['Cancer imaging', 'Computational biology and bioinformatics']","['Talha Qaiser', 'Ching-Yi Lee', 'Michel Vandenberghe', 'Joe Yeh', 'Marios A. Gavrielides', 'Jason Hipp', 'Marietta Scott', 'Joachim Reischl']",2022-06-15
A deep learning approach for detecting drill bit failures from a small sound dataset,"['Computer science', 'Electrical and electronic engineering', 'Information technology']","['Thanh Tran', 'Nhat Truong Pham', 'Jan Lundgren']",2022-06-10
Deep learning features encode interpretable morphologies within histological images,"['Computational biology and bioinformatics', 'Computational models', 'Image processing', 'Machine learning', 'Statistical methods']","['Ali Foroughi pour', 'Brian S. White', 'Jonghanne Park', 'Todd B. Sheridan', 'Jeffrey H. Chuang']",2022-06-08
A pushing-grasping collaborative method based on deep Q-network algorithm in dual viewpoints,"['Computer science', 'Information technology', 'Software']","['Gang Peng', 'Jinhu Liao', 'Shangbin Guan', 'Jin Yang', 'Xinde Li']",2022-03-10
Accurate discharge and water level forecasting using ensemble learning with genetic algorithm and singular spectrum analysis-based denoising,"['Computer science', 'Hydrology']","['Anh Duy Nguyen', 'Phi Le Nguyen', 'Viet Hung Vu', 'Quoc Viet Pham', 'Viet Huy Nguyen', 'Minh Hieu Nguyen', 'Thanh Hung Nguyen', 'Kien Nguyen']",2022-11-18
Diagnosis of nasal bone fractures on plain radiographs via convolutional neural networks,"['Computational biology and bioinformatics', 'Medical research']","['Yoonho Nam', 'Yangsean Choi', 'Junghwa Kang', 'Minkook Seo', 'Soo Jin Heo', 'Min Kyoung Lee']",2022-12-13
Revelation of microcracks as tooth structural element by X-ray tomography and machine learning,"['Medical research', 'Optical techniques']","['Irma Dumbryte', 'Donatas Narbutis', 'Arturas Vailionis', 'Saulius Juodkazis', 'Mangirdas Malinauskas']",2022-12-28
Reference panel guided topological structure annotation of Hi-C data,"['Chromatin structure', 'Data integration', 'Genome informatics', 'Machine learning']","['Yanlin Zhang', 'Mathieu Blanchette']",2022-12-02
Combining mass spectrometry and machine learning to discover bioactive peptides,"['Machine learning', 'Peptides', 'Proteomics', 'Target identification']","['Christian T. Madsen', 'Jan C. Refsgaard', 'Felix G. Teufel', 'Sonny K. Kjærulff', 'Zhe Wang', 'Guangjun Meng', 'Carsten Jessen', 'Petteri Heljo', 'Qunfeng Jiang', 'Xin Zhao', 'Bo Wu', 'Xueping Zhou', 'Yang Tang', 'Jacob F. Jeppesen', 'Christian D. Kelstrup', 'Stephen T. Buckley', 'Søren Tullin', 'Jan Nygaard-Jensen', 'Xiaoli Chen', 'Fang Zhang', 'Jesper V. Olsen', 'Dan Han', 'Mads Grønborg', 'Ulrik de Lichtenberg']",2022-10-20
DeepPDT-Net: predicting the outcome of photodynamic therapy for chronic central serous chorioretinopathy using two-stage multimodal transfer learning,"['Computational biology and bioinformatics', 'Diseases', 'Medical research']","['Tae Keun Yoo', 'Seo Hee Kim', 'Min Kim', 'Christopher Seungkyu Lee', 'Suk Ho Byeon', 'Sung Soo Kim', 'Jinyoung Yeo', 'Eun Young Choi']",2022-11-04
A hybrid machine learning/deep learning COVID-19 severity predictive model from CT images and clinical data,"['Infectious diseases', 'Medical research']","['Matteo Chieregato', 'Fabio Frangiamore', 'Mauro Morassi', 'Claudia Baresi', 'Stefania Nici', 'Chiara Bassetti', 'Claudio Bnà', 'Marco Galelli']",2022-03-14
Automatic scoring of COVID-19 severity in X-ray imaging based on a novel deep learning workflow,"['Applied mathematics', 'Bacterial infection', 'Computational science', 'Computer science', 'Information technology', 'Medical imaging', 'Outcomes research', 'Radiography', 'Scientific data', 'Tuberculosis', 'Viral infection']","['Viacheslav V. Danilov', 'Diana Litmanovich', 'Alex Proutski', 'Alexander Kirpich', 'Dato Nefaridze', 'Alex Karpovsky', 'Yuriy Gankin']",2022-07-27
Performance analysis of seven Convolutional Neural Networks (CNNs) with transfer learning for Invasive Ductal Carcinoma (IDC) grading in breast histopathological images,"['Biomedical engineering', 'Cancer imaging', 'Image processing', 'Machine learning']","['Wingates Voon', 'Yan Chai Hum', 'Yee Kai Tee', 'Wun-She Yap', 'Maheza Irna Mohamad Salim', 'Tian Swee Tan', 'Hamam Mokayed', 'Khin Wee Lai']",2022-11-10
ACPred-BMF: bidirectional LSTM with multiple feature representations for explainable anticancer peptide prediction,"['Computational biology and bioinformatics', 'Computational models', 'Machine learning']","['Bingqing Han', 'Nan Zhao', 'Chengshi Zeng', 'Zengchao Mu', 'Xinqi Gong']",2022-12-19
The development of an automated machine learning pipeline for the detection of Alzheimer’s Disease,"[""Alzheimer's disease"", 'Machine learning']","['Nicholas Chedid', 'Judie Tabbal', 'Aya Kabbara', 'Sahar Allouch', 'Mahmoud Hassan']",2022-10-28
Identifying and evaluating barriers for the implementation of machine learning in the intensive care unit,"['Biomarkers', 'Health services']","['Ellie D’Hondt', 'Thomas J. Ashby', 'Imen Chakroun', 'Thomas Koninckx', 'Roel Wuyts']",2022-12-21
Disease-related compound identification based on deeping learning method,"['Computational biology and bioinformatics', 'Drug discovery']","['Bin Yang', 'Wenzheng Bao', 'Jinglong Wang', 'Baitong Chen', 'Naoki Iwamori', 'Jiazi Chen', 'Yuehui Chen']",2022-11-29
Dopamine promotes head direction plasticity during orienting movements,"['Navigation', 'Spatial memory']","['Yvette E. Fisher', 'Michael Marquis', 'Isabel D’Alessandro', 'Rachel I. Wilson']",2022-11-30
Bayesian optimization and deep learning for steering wheel angle prediction,"['Computational science', 'Computer science']","['Alessandro Riboni', 'Nicolò Ghioldi', 'Antonio Candelieri', 'Matteo Borrotti']",2022-05-24
"An automated auroral detection system using deep learning: real-time operation in Tromsø, Norway","['Aurora', 'Software']","['Sota Nanjo', 'Satonori Nozawa', 'Masaki Yamamoto', 'Tetsuya Kawabata', 'Magnar G. Johnsen', 'Takuo T. Tsuda', 'Keisuke Hosokawa']",2022-05-31
Hippocampal representations for deep learning on Alzheimer’s disease,"['Brain', 'Cognitive ageing', 'Cognitive neuroscience', 'Computer science', 'Neuroscience']","['Ignacio Sarasua', 'Sebastian Pölsterl', 'Christian Wachinger']",2022-05-21
A deep learning-based radiomics approach to predict head and neck tumor regression for adaptive radiotherapy,"['Biomedical engineering', 'Head and neck cancer']","['Shohei Tanaka', 'Noriyuki Kadoya', 'Yuto Sugai', 'Mariko Umeda', 'Miyu Ishizawa', 'Yoshiyuki Katsuta', 'Kengo Ito', 'Ken Takeda', 'Keiichi Jingu']",2022-05-27
Resolving complex cartilage structures in developmental biology via deep learning-based automatic segmentation of X-ray computed microtomography images,"['Cartilage development', 'Image processing', 'X-ray tomography']","['Jan Matula', 'Veronika Polakova', 'Jakub Salplachta', 'Marketa Tesarova', 'Tomas Zikmund', 'Marketa Kaucka', 'Igor Adameyko', 'Jozef Kaiser']",2022-05-24
Development of a deep learning model that predicts Bi-level positive airway pressure failure,"['Diagnosis', 'Paediatric research', 'Paediatrics', 'Respiratory signs and symptoms', 'Respiratory tract diseases']","['Daniel D. Im', 'Eugene Laksana', 'David R. Ledbetter', 'Melissa D. Aczon', 'Robinder G. Khemani', 'Randall C. Wetzel']",2022-05-26
Deep learning body-composition analysis of clinically acquired CT-scans estimates creatinine excretion with high accuracy in patients and healthy individuals,"['Mathematics and computing', 'Medical research', 'Nephrology']","['Tobias T. Pieters', 'W. B. Veldhuis', 'P. Moeskops', 'B. D. de Vos', 'M. C. Verhaar', 'S. Haitjema', 'A. D. R. Huitema', 'M. B. Rookmaaker']",2022-05-30
Incorporation of machine learning and deep neural network approaches into a remote sensing-integrated crop model for the simulation of rice growth,"['Agroecology', 'Computational biophysics', 'Ecological modelling', 'Ecology', 'Plant ecology', 'Plant sciences']","['Seungtaek Jeong', 'Jonghan Ko', 'Taehwan Shin', 'Jong-min Yeom']",2022-05-30
AutoPhaseNN: unsupervised physics-aware deep learning of 3D nanoscale Bragg coherent diffraction imaging,"['Imaging techniques', 'Nanoscale materials']","['Yudong Yao', 'Henry Chan', 'Subramanian Sankaranarayanan', 'Prasanna Balaprakash', 'Ross J. Harder', 'Mathew J. Cherukara']",2022-06-03
Entorhinal cortex directs learning-related changes in CA1 representations,"['Hippocampus', 'Synaptic plasticity']","['Christine Grienberger', 'Jeffrey C. Magee']",2022-11-02
Research on lung nodule recognition algorithm based on deep feature fusion and MKL-SVM-IPSO,"['Biomedical engineering', 'Classification and taxonomy', 'Image processing', 'Learning algorithms', 'Network models']","['Yang Li', 'Hewei Zheng', 'Xiaoyu Huang', 'Jiayue Chang', 'Debiao Hou', 'Huimin Lu']",2022-10-18
Machine learning guided discovery of ternary compounds involving La and immiscible Co and Pb elements,"['Electronic properties and materials', 'Electronic structure']","['Renhai Wang', 'Weiyi Xia', 'Tyler J. Slade', 'Xinyu Fan', 'Huafeng Dong', 'Kai-Ming Ho', 'Paul C. Canfield', 'Cai-Zhuang Wang']",2022-12-24
Deep neural network models of sound localization reveal how perception is adapted to real-world environments,"['Human behaviour', 'Sensory processing']","['Andrew Francl', 'Josh H. McDermott']",2022-01-27
HunCRC: annotated pathological slides to enhance deep learning applications in colorectal cancer screening,"['Cancer imaging', 'Computer science', 'Electrical and electronic engineering', 'Information theory and computation', 'Pathology']","['Bálint Ármin Pataki', 'Alex Olar', 'Dezső Ribli', 'Adrián Pesti', 'Endre Kontsek', 'Benedek Gyöngyösi', 'Ágnes Bilecz', 'Tekla Kovács', 'Kristóf Attila Kovács', 'Zsófia Kramer', 'András Kiss', 'Miklós Szócska', 'Péter Pollner', 'István Csabai']",2022-06-28
A robust and resilience machine learning for forecasting agri-food production,"['Applied mathematics', 'Computational science']","['Reza Lotfi', 'Amin Gholamrezaei', 'Marta Kadłubek', 'Mohamad Afshar', 'Sadia Samar Ali', 'Kiana Kheiri']",2022-12-16
Center-environment feature models for materials image segmentation based on machine learning,"['Computer science', 'Theory and computation']","['Yuexing Han', 'Ruiqi Li', 'Shen Yang', 'Qiaochuan Chen', 'Bing Wang', 'Yi Liu']",2022-07-28
Informative neural representations of unseen contents during higher-order processing in human brains and deep artificial networks,"['Consciousness', 'Human behaviour']","['Ning Mei', 'Roberto Santana', 'David Soto']",2022-02-03
Thermal fluid fields reconstruction for nanofluids convection based on physics-informed deep learning,"['Fluid dynamics', 'Mechanical engineering', 'Scientific data']","['Yunzhu Li', 'Tianyuan Liu', 'Yonghui Xie']",2022-07-22
A neuromarker for drug and food craving distinguishes drug users from non-users,"['Addiction', 'Feeding behaviour', 'Reward']","['Leonie Koban', 'Tor D. Wager', 'Hedy Kober']",2022-12-19
Bioplastic design using multitask deep neural networks,"['Biomaterials', 'Cheminformatics', 'Computational chemistry', 'Computational methods']","['Christopher Kuenneth', 'Jessica Lalonde', 'Babetta L. Marrone', 'Carl N. Iverson', 'Rampi Ramprasad', 'Ghanshyam Pilania']",2022-12-03
Contrastive learning enables rapid mapping to multimodal single-cell atlas of multimillion scale,"['Computational models', 'Machine learning']","['Meng Yang', 'Yueyuxiao Yang', 'Chenxi Xie', 'Ming Ni', 'Jian Liu', 'Huanming Yang', 'Feng Mu', 'Jian Wang']",2022-08-25
"Detection of spatial avoidance between sousliks and moles by combining field observations, remote sensing and deep learning techniques","['Conservation biology', 'Restoration ecology']","['Rafał Łopucki', 'Daniel Klich', 'Piotr Kociuba']",2022-05-18
Deep learning network for integrated coil inhomogeneity correction and brain extraction of mixed MRI data,"['Brain imaging', 'Functional magnetic resonance imaging', 'Image processing', 'Machine learning', 'Magnetic resonance imaging']","['Kai-Hsiang Chuang', 'Pei-Huan Wu', 'Zengmin Li', 'Kang-Hsing Fan', 'Jun-Cheng Weng']",2022-05-20
"Deep learning model for the automatic classification of COVID-19 pneumonia, non-COVID-19 pneumonia, and the healthy: a multi-center retrospective study","['Software', 'Viral infection']","['Mizuho Nishio', 'Daigo Kobayashi', 'Eiko Nishioka', 'Hidetoshi Matsuo', 'Yasuyo Urase', 'Koji Onoue', 'Reiichi Ishikura', 'Yuri Kitamura', 'Eiro Sakai', 'Masaru Tomita', 'Akihiro Hamanaka', 'Takamichi Murakami']",2022-05-17
Normalized unitary synaptic signaling of the hippocampus and entorhinal cortex predicted by deep learning of experimental recordings,"['Neuroscience', 'Physiology']","['Keivan Moradi', 'Zainab Aldarraji', 'Megha Luthra', 'Grey P. Madison', 'Giorgio A. Ascoli']",2022-05-05
ECMWF short-term prediction accuracy improvement by deep learning,"['Climate sciences', 'Environmental sciences', 'Mathematics and computing']","['Jaroslav Frnda', 'Marek Durica', 'Jan Rozhon', 'Maria Vojtekova', 'Jan Nedoma', 'Radek Martinek']",2022-05-12
Postural behavior recognition of captive nocturnal animals based on deep learning: a case study of Bengal slow loris,"['Animal behaviour', 'Computational models', 'Image processing']","['Yujie Lei', 'Pengmei Dong', 'Yan Guan', 'Ying Xiang', 'Meng Xie', 'Jiong Mu', 'Yongzhao Wang', 'Qingyong Ni']",2022-05-11
Differences in ligand-induced protein dynamics extracted from an unsupervised deep learning approach correlate with protein–ligand binding affinities,"['Computational biophysics', 'Drug discovery', 'Machine learning', 'Proteins']","['Ikki Yasuda', 'Katsuhiro Endo', 'Eiji Yamamoto', 'Yoshinori Hirano', 'Kenji Yasuoka']",2022-05-19
Therapeutic response in the HAWK and HARRIER trials using deep learning in retinal fluid volume and compartment analysis,"['Macular degeneration', 'Retinal diseases']","['Ursula Schmidt-Erfurth', 'Zufar Mulyukov', 'Bianca S. Gerendas', 'Gregor S. Reiter', 'Daniel Lorand', 'Georges Weissgerber', 'Hrvoje Bogunović']",2022-05-06
Glaucoma diagnosis using multi-feature analysis and a deep learning technique,"['Biomedical engineering', 'Machine learning']","['Nahida Akter', 'John Fletcher', 'Stuart Perry', 'Matthew P. Simunovic', 'Nancy Briggs', 'Maitreyee Roy']",2022-05-16
CT-based deep learning enables early postoperative recurrence prediction for intrahepatic cholangiocarcinoma,"['Computational biology and bioinformatics', 'Medical research']","['Taiichi Wakiya', 'Keinosuke Ishido', 'Norihisa Kimura', 'Hayato Nagase', 'Taishu Kanda', 'Sotaro Ichiyama', 'Kenji Soma', 'Masashi Matsuzaka', 'Yoshihiro Sasaki', 'Shunsuke Kubota', 'Hiroaki Fujita', 'Takeyuki Sawano', 'Yutaka Umehara', 'Yusuke Wakasa', 'Yoshikazu Toyoki', 'Kenichi Hakamada']",2022-05-19
Split BiRNN for real-time activity recognition using radar and deep learning,"['Computer science', 'Mathematics and computing']","['Lorin Werthen-Brabants', 'Geethika Bhavanasi', 'Ivo Couckuyt', 'Tom Dhaene', 'Dirk Deschrijver']",2022-05-06
Federated disentangled representation learning for unsupervised brain anomaly detection,"['Image processing', 'Learning algorithms', 'Machine learning']","['Cosmin I. Bercea', 'Benedikt Wiestler', 'Daniel Rueckert', 'Shadi Albarqouni']",2022-08-25
An image classification deep-learning algorithm for shrapnel detection from ultrasound images,"['Biomedical engineering', 'Medical research', 'Ultrasonography']","['Eric J. Snider', 'Sofia I. Hernandez-Torres', 'Emily N. Boice']",2022-05-19
Expert surgeons and deep learning models can predict the outcome of surgical hemorrhage from 1 min of video,"['Machine learning', 'Outcomes research']","['Dhiraj J. Pangal', 'Guillaume Kugener', 'Yichao Zhu', 'Aditya Sinha', 'Vyom Unadkat', 'David J. Cote', 'Ben Strickland', 'Martin Rutkowski', 'Andrew Hung', 'Animashree Anandkumar', 'X. Y. Han', 'Vardan Papyan', 'Bozena Wrobel', 'Gabriel Zada', 'Daniel A. Donoho']",2022-05-17
Deep learning acceleration of multiscale superresolution localization photoacoustic imaging,"['Imaging and sensing', 'Photoacoustics']","['Jongbeom Kim', 'Gyuwon Kim', 'Lei Li', 'Pengfei Zhang', 'Jin Young Kim', 'Yeonggeun Kim', 'Hyung Ham Kim', 'Lihong V. Wang', 'Seungchul Lee', 'Chulhong Kim']",2022-05-12
A deep learning based method for intelligent detection of seafarers' mental health condition,"['Human behaviour', 'Machine learning']","['Zhu Zhen', 'Renda Wang', 'Wei Zhu']",2022-05-12
Real-time complex light field generation through a multi-core fiber with deep learning,"['Displays', 'Imaging and sensing']","['Jiawei Sun', 'Jiachen Wu', 'Nektarios Koukourakis', 'Liangcai Cao', 'Robert Kuschmierz', 'Juergen Czarske']",2022-05-11
A deep convolutional neural network for Kawasaki disease diagnosis,"['Computational biology and bioinformatics', 'Paediatrics']","['Ellen Xu', 'Shamim Nemati', 'Adriana H. Tremoulet']",2022-07-06
Bias reduction in representation of histopathology images using deep feature selection,"['Cancer', 'Cancer imaging', 'Computational biology and bioinformatics', 'Data acquisition', 'Data mining', 'Data processing']","['Azam Asilian Bidgoli', 'Shahryar Rahnamayan', 'Taher Dehkharghanian', 'Ali Grami', 'H.R. Tizhoosh']",2022-11-21
Evaluation of multi-task learning in deep learning-based positioning classification of mandibular third molars,"['Digital radiography in dentistry', 'Panoramic radiography']","['Shintaro Sukegawa', 'Tamamo Matsuyama', 'Futa Tanaka', 'Takeshi Hara', 'Kazumasa Yoshii', 'Katsusuke Yamashita', 'Keisuke Nakano', 'Kiyofumi Takabatake', 'Hotaka Kawai', 'Hitoshi Nagatsuka', 'Yoshihiko Furuki']",2022-01-13
DeepBacs for multi-task bacterial image analysis using open-source deep learning approaches,"['Bacteriology', 'Cellular microbiology', 'Machine learning']","['Christoph Spahn', 'Estibaliz Gómez-de-Mariscal', 'Romain F. Laine', 'Pedro M. Pereira', 'Lucas von Chamier', 'Mia Conduit', 'Mariana G. Pinho', 'Guillaume Jacquemet', 'Séamus Holden', 'Mike Heilemann', 'Ricardo Henriques']",2022-07-09
RGB-D based multi-modal deep learning for spacecraft and debris recognition,"['Computational science', 'Computer science']","['Nouar AlDahoul', 'Hezerul Abdul Karim', 'Mhd Adel Momo']",2022-03-10
Flexible learning of quantum states with generative query neural networks,"['Computer science', 'Information theory and computation', 'Quantum information', 'Quantum optics']","['Yan Zhu', 'Ya-Dong Wu', 'Ge Bai', 'Dong-Sheng Wang', 'Yuexuan Wang', 'Giulio Chiribella']",2022-10-20
Interpretability and fairness evaluation of deep learning models on MIMIC-IV dataset,"['Computer science', 'Medical ethics', 'Medical research', 'Outcomes research']","['Chuizheng Meng', 'Loc Trinh', 'Nan Xu', 'James Enouen', 'Yan Liu']",2022-05-03
Joint optic disk and cup segmentation for glaucoma screening using a region-based deep learning network,"['Physical examination', 'Retinal diseases']","['Feng Li', 'Wenjie Xiang', 'Lijuan Zhang', 'Wenzhe Pan', 'Xuedian Zhang', 'Minshan Jiang', 'Haidong Zou']",2022-04-18
Deep learning-based approach for identification of diseases of maize crop,"['Computer science', 'Plant sciences']","['Md. Ashraful Haque', 'Sudeep Marwaha', 'Chandan Kumar Deb', 'Sapna Nigam', 'Alka Arora', 'Karambir Singh Hooda', 'P. Lakshmi Soujanya', 'Sumit Kumar Aggarwal', 'Brejesh Lall', 'Mukesh Kumar', 'Shahnawazul Islam', 'Mohit Panwar', 'Prabhat Kumar', 'R. C. Agrawal']",2022-04-15
Deep learning model for tongue cancer diagnosis using endoscopic images,"['Cancer', 'Cancer imaging', 'Cancer screening', 'Head and neck cancer', 'Translational research']","['Jaesung Heo', 'June Hyuck Lim', 'Hye Ran Lee', 'Jeon Yeob Jang', 'Yoo Seob Shin', 'Dahee Kim', 'Jae Yol Lim', 'Young Min Park', 'Yoon Woo Koh', 'Soon-Hyun Ahn', 'Eun-Jae Chung', 'Doh Young Lee', 'Jungirl Seok', 'Chul-Ho Kim']",2022-04-15
LM-GVP: an extensible sequence and structure informed deep learning framework for protein property prediction,"['Machine learning', 'Protein function predictions']","['Zichen Wang', 'Steven A. Combs', 'Ryan Brand', 'Miguel Romero Calvo', 'Panpan Xu', 'George Price', 'Nataliya Golovach', 'Emmanuel O. Salawu', 'Colby J. Wise', 'Sri Priya Ponnapalli', 'Peter M. Clark']",2022-04-27
Automated bone marrow cytology using deep learning to generate a histogram of cell types,"['Laboratory techniques and procedures', 'Pathology']","['Rohollah Moosavi Tayebi', 'Youqing Mu', 'Taher Dehkharghanian', 'Catherine Ross', 'Monalisa Sur', 'Ronan Foley', 'Hamid R. Tizhoosh', 'Clinton J. V. Campbell']",2022-04-20
Numerical learning of deep features from drug-exposed cell images to calculate IC50 without staining,"['Imaging', 'Software']","['Kookrae Cho', 'Eun-Sook Choi', 'Jung-Hee Kim', 'Jong-Wuk Son', 'Eunjoo Kim']",2022-04-22
A pan-tissue DNA-methylation epigenetic clock based on deep learning,"['Biochemistry', 'Epigenetics', 'Molecular biology']","['Lucas Paulo de Lima Camillo', 'Louis R. Lapierre', 'Ritambhara Singh']",2022-04-19
Multimodal data integration using machine learning improves risk stratification of high-grade serous ovarian cancer,"['Cancer', 'Data integration', 'Machine learning', 'Ovarian cancer']","['Kevin M. Boehm', 'Emily A. Aherne', 'Lora Ellenson', 'Ines Nikolovski', 'Mohammed Alghamdi', 'Ignacio Vázquez-García', 'Dmitriy Zamarin', 'Kara Long Roche', 'Ying Liu', 'Druv Patel', 'Andrew Aukerman', 'Arfath Pasha', 'Doori Rose', 'Pier Selenica', 'Pamela I. Causa Andrieu', 'Chris Fong', 'Marinela Capanu', 'Jorge S. Reis-Filho', 'Rami Vanguri', 'Harini Veeraraghavan', 'Natalie Gangai', 'Ramon Sosa', 'Samantha Leung', 'Andrew McPherson', 'JianJiong Gao', 'MSK MIND Consortium', 'Yulia Lakhman', 'Sohrab P. Shah']",2022-06-28
Machine learning-assisted system using digital facial images to predict the clinical activity score in thyroid-associated orbitopathy,"['Endocrinology', 'Eye manifestations', 'Machine learning', 'Translational research']","['Jae Hoon Moon', 'Kyubo Shin', 'Gyeong Min Lee', 'Jaemin Park', 'Min Joung Lee', 'Hokyung Choung', 'Namju Kim']",2022-12-21
