title,subjects,authors,publish-date
Comprehensive study of algal blooms variation in Jiaozhou Bay based on google earth engine and deep learning,"['Ecology', 'Environmental sciences', 'Natural hazards']","['Bin Guan', 'Shaowei Ning', 'Xu Ding', 'Dawei Kang', 'Jiale Song', 'Hongwei Yuan']",2023-08-25
Automated F18-FDG PET/CT image quality assessment using deep neural networks on a latest 6-ring digital detector system,"['Cancer imaging', 'Medical research', 'Molecular medicine']","['Moritz Schwyzer', 'Stephan Skawran', 'Antonio G. Gennari', 'Stephan L. Waelti', 'Joan Elias Walter', 'Alessandra Curioni-Fontecedro', 'Marlena Hofbauer', 'Alexander Maurer', 'Martin W. Huellner', 'Michael Messerli']",2023-07-13
Mining multi-center heterogeneous medical data with distributed synthetic learning,"['Data acquisition', 'Data mining', 'Machine learning', 'Medical imaging']","['Qi Chang', 'Zhennan Yan', 'Mu Zhou', 'Hui Qu', 'Xiaoxiao He', 'Han Zhang', 'Lohendran Baskaran', 'Subhi Al’Aref', 'Hongsheng Li', 'Shaoting Zhang', 'Dimitris N. Metaxas']",2023-09-07
Speos: an ensemble graph representation learning framework to predict core gene candidates for complex diseases,"['Biochemical networks', 'Genome-wide association studies', 'Machine learning']","['Florin Ratajczak', 'Mitchell Joblin', 'Marcel Hildebrandt', 'Martin Ringsquandl', 'Pascal Falter-Braun', 'Matthias Heinig']",2023-11-08
Meticulous research for design of plasmonics sensors for cancer detection and food contaminants analysis via machine learning and artificial intelligence,"['Cytological techniques', 'Physics']","['Fatemeh Jafrasteh', 'Ali Farmani', 'Javad Mohamadi']",2023-09-15
Monolithic three-dimensional integration of RRAM-based hybrid memory architecture for one-shot learning,"['Electrical and electronic engineering', 'Electronic devices']","['Yijun Li', 'Jianshi Tang', 'Bin Gao', 'Jian Yao', 'Anjunyi Fan', 'Bonan Yan', 'Yuchao Yang', 'Yue Xi', 'Yuankun Li', 'Jiaming Li', 'Wen Sun', 'Yiwei Du', 'Zhengwu Liu', 'Qingtian Zhang', 'Song Qiu', 'Qingwen Li', 'He Qian', 'Huaqiang Wu']",2023-11-06
Randomness assisted in-line holography with deep learning,"['Applied optics', 'Imaging and sensing']","['Manisha', 'Aditya Chandra Mandal', 'Mohit Rathor', 'Zeev Zalevsky', 'Rakesh Kumar Singh']",2023-07-07
Multi-domain-fusion deep learning for automatic modulation recognition in spatial cognitive radio,"['Aerospace engineering', 'Computational science', 'Electrical and electronic engineering', 'Information technology']","['Shunhu Hou', 'Yaoyao Dong', 'Yuhai Li', 'Qingqing Yan', 'Mengtao Wang', 'Shengliang Fang']",2023-07-03
Multi-center study on predicting breast cancer lymph node status from core needle biopsy specimens using multi-modal and multi-instance deep learning,['Breast cancer'],"['Yan Ding', 'Fan Yang', 'Mengxue Han', 'Chunhui Li', 'Yanan Wang', 'Xin Xu', 'Min Zhao', 'Meng Zhao', 'Meng Yue', 'Huiyan Deng', 'Huichai Yang', 'Jianhua Yao', 'Yueping Liu']",2023-07-13
An unsupervised deep learning algorithm for single-site reconstruction in quantum gas microscopes,"['Quantum simulation', 'Ultracold gases']","['Alexander Impertro', 'Julian F. Wienand', 'Sophie Häfele', 'Hendrik von Raven', 'Scott Hubele', 'Till Klostermann', 'Cesar R. Cabrera', 'Immanuel Bloch', 'Monika Aidelsburger']",2023-07-07
An ensemble deep learning model for risk stratification of invasive lung adenocarcinoma using thin-slice CT,"['Cancer imaging', 'Non-small-cell lung cancer']","['Jing Zhou', 'Bin Hu', 'Wei Feng', 'Zhang Zhang', 'Xiaotong Fu', 'Handie Shao', 'Hansheng Wang', 'Longyu Jin', 'Siyuan Ai', 'Ying Ji']",2023-07-05
Interpretable deep learning for improving cancer patient survival based on personal transcriptomes,"['Computational models', 'Data mining', 'Gene ontology', 'Machine learning', 'Predictive medicine']","['Bo Sun', 'Liang Chen']",2023-07-13
Multimodal deep learning for COVID-19 prognosis prediction in the emergency department: a bi-centric study,"['Machine learning', 'Prognosis', 'SARS-CoV-2']","['Franca Dipaola', 'Mauro Gatti', 'Alessandro Giaj Levra', 'Roberto Menè', 'Dana Shiffer', 'Roberto Faccincani', 'Zainab Raouf', 'Antonio Secchi', 'Patrizia Rovere Querini', 'Antonio Voza', 'Salvatore Badalamenti', 'Monica Solbiati', 'Giorgio Costantino', 'Victor Savevski', 'Raffaello Furlan']",2023-07-05
Deep learning identifies a T-cell exhaustion-dependent transcriptional signature for predicting clinical outcomes and response to immune checkpoint blockade,"['Cancer microenvironment', 'Tumour biomarkers']","['Zicheng Zhang', 'Hongyan Chen', 'Dongxue Yan', 'Lu Chen', 'Jie Sun', 'Meng Zhou']",2023-07-11
Deep learning model for distinguishing Mayo endoscopic subscore 0 and 1 in patients with ulcerative colitis,"['Biotechnology', 'Gastroenterology']","['Ji Eun Kim', 'Yoon Ho Choi', 'Yeong Chan Lee', 'Gyeol Seong', 'Joo Hye Song', 'Tae Jun Kim', 'Eun Ran Kim', 'Sung Noh Hong', 'Dong Kyung Chang', 'Young-Ho Kim', 'Soo-Yong Shin']",2023-07-13
Adaptable control policies for variable liquid chromatography columns using deep reinforcement learning,"['Engineering', 'Mathematics and computing', 'Physics']","['David Andersson', 'Christoffer Edlund', 'Brandon Corbett', 'Rickard Sjögren']",2023-07-12
Annotated dataset for deep-learning-based bacterial colony detection,"['Bacteriology', 'Data publication and archiving']","['László Makrai', 'Bettina Fodróczy', 'Sára Ágnes Nagy', 'Péter Czeiszing', 'István Csabai', 'Géza Szita', 'Norbert Solymosi']",2023-07-28
Predictive analyses of regulatory sequences with EUGENe,"['Genome informatics', 'Machine learning', 'Software']","['Adam Klie', 'David Laub', 'James V. Talwar', 'Hayden Stites', 'Tobias Jores', 'Joe J. Solvason', 'Emma K. Farley', 'Hannah Carter']",2023-11-16
Controlling the Solo12 quadruped robot with deep reinforcement learning,"['Computer science', 'Information technology']","['Michel Aractingi', 'Pierre-Alexandre Léziart', 'Thomas Flayols', 'Julien Perez', 'Tomi Silander', 'Philippe Souères']",2023-07-24
Multi-source transfer learning for facial emotion recognition using multivariate correlation analysis,"['Computational models', 'Image processing']","['Ashwini B', 'Arka Sarkar', 'Pruthivi Raj Behera', 'Jainendra Shukla']",2023-11-28
Advancing diabetes prediction with a progressive self-transfer learning framework for discrete time series data,"['Computational biology and bioinformatics', 'Health care']","['Heeryung Lim', 'Gihyeon Kim', 'Jang-Hwan Choi']",2023-11-29
Efficient shallow learning as an alternative to deep learning,"['Complex networks', 'Machine learning']","['Yuval Meir', 'Ofek Tevet', 'Yarden Tzach', 'Shiri Hodassman', 'Ronit D. Gross', 'Ido Kanter']",2023-04-20
Accurate prediction of protein–nucleic acid complexes using RoseTTAFoldNA,"['DNA-binding proteins', 'Machine learning', 'RNA-binding proteins']","['Minkyung Baek', 'Ryan McHugh', 'Ivan Anishchenko', 'Hanlun Jiang', 'David Baker', 'Frank DiMaio']",2023-11-23
Training large-scale optoelectronic neural networks with dual-neuron optical-artificial learning,"['Computational science', 'Optical techniques']","['Xiaoyun Yuan', 'Yong Wang', 'Zhihao Xu', 'Tiankuang Zhou', 'Lu Fang']",2023-11-04
Regional aerosol forecasts based on deep learning and numerical weather prediction,"['Atmospheric chemistry', 'Environmental monitoring']","['Yulu Qiu', 'Jin Feng', 'Ziyin Zhang', 'Xiujuan Zhao', 'Ziming Li', 'Zhiqiang Ma', 'Ruijin Liu', 'Jia Zhu']",2023-06-21
Deep learning supported machine vision system to precisely automate the wild blueberry harvester header,"['Engineering', 'Mechanical engineering']","['Zeeshan Haydar', 'Travis J. Esau', 'Aitazaz A. Farooque', 'Qamar U. Zaman', 'Patrick J. Hennessy', 'Kuljeet Singh', 'Farhat Abbas']",2023-06-23
An automated framework for evaluation of deep learning models for splice site predictions,"['Computational biology and bioinformatics', 'Data mining', 'Machine learning', 'Molecular biology', 'Transcription', 'Transcriptomics']","['Amin Zabardast', 'Elif Güney Tamer', 'Yeşim Aydın Son', 'Arif Yılmaz']",2023-06-23
Unfolded deep kernel estimation-attention UNet-based retinal image segmentation,"['Computational biology and bioinformatics', 'Engineering', 'High-throughput screening']","['K. Radha', 'Karuna Yepuganti', 'Saladi Saritha', 'Chinmayee Kamireddy', 'Durga Prasad Bavirisetti']",2023-11-24
Deep-learning-enabled brain hemodynamic mapping using resting-state fMRI,"['Magnetic resonance imaging', 'Stroke']","['Xirui Hou', 'Pengfei Guo', 'Puyang Wang', 'Peiying Liu', 'Doris D. M. Lin', 'Hongli Fan', 'Yang Li', 'Zhiliang Wei', 'Zixuan Lin', 'Dengrong Jiang', 'Jin Jin', 'Catherine Kelly', 'Jay J. Pillai', 'Judy Huang', 'Marco C. Pinho', 'Binu P. Thomas', 'Babu G. Welch', 'Denise C. Park', 'Vishal M. Patel', 'Argye E. Hillis', 'Hanzhang Lu']",2023-06-21
Image quality assessment using deep learning in high b-value diffusion-weighted breast MRI,"['Breast cancer', 'Population screening', 'Translational research']","['Lorenz A. Kapsner', 'Eva L. Balbach', 'Lukas Folle', 'Frederik B. Laun', 'Armin M. Nagel', 'Andrzej Liebert', 'Julius Emons', 'Sabine Ohlmeyer', 'Michael Uder', 'Evelyn Wenkel', 'Sebastian Bickelhaupt']",2023-06-29
Deep learning and ultrasound feature fusion model predicts the malignancy of complex cystic and solid breast nodules with color Doppler images,"['Breast cancer', 'Computational models', 'High-throughput screening', 'Image processing', 'Network models']","['Han Liu', 'Chun-Jie Hou', 'Jing-Lan Tang', 'Li-Tao Sun', 'Ke-Feng Lu', 'Ying Liu', 'Pei Du']",2023-06-28
Automatic retinoblastoma screening and surveillance using deep learning,"['Diagnosis', 'Eye cancer']","['Ruiheng Zhang', 'Li Dong', 'Ruyue Li', 'Kai Zhang', 'Yitong Li', 'Hongshu Zhao', 'Jitong Shi', 'Xin Ge', 'Xiaolin Xu', 'Libin Jiang', 'Xuhan Shi', 'Chuan Zhang', 'Wenda Zhou', 'Liangyuan Xu', 'Haotian Wu', 'Heyan Li', 'Chuyao Yu', 'Jing Li', 'Jianmin Ma', 'Wenbin Wei']",2023-06-21
A comparison of performance between a deep learning model with residents for localization and classification of intracranial hemorrhage,"['Medical research', 'Neurology']","['Salita Angkurawaranon', 'Nonn Sanorsieng', 'Kittisak Unsrisong', 'Papangkorn Inkeaw', 'Patumrat Sripan', 'Piyapong Khumrin', 'Chaisiri Angkurawaranon', 'Tanat Vaniyapong', 'Imjai Chitapanarux']",2023-06-20
"Deep learning enables fast, gentle STED microscopy","['Fluorescence imaging', 'Machine learning']","['Vahid Ebrahimi', 'Till Stephan', 'Jiah Kim', 'Pablo Carravilla', 'Christian Eggeling', 'Stefan Jakobs', 'Kyu Young Han']",2023-06-27
Classification and deep-learning–based prediction of Alzheimer disease subtypes by using genomic data,"['Genomics', 'Medical genetics']","['Daichi Shigemizu', 'Shintaro Akiyama', 'Mutsumi Suganuma', 'Motoki Furutani', 'Akiko Yamakawa', 'Yukiko Nakano', 'Kouichi Ozaki', 'Shumpei Niida']",2023-06-29
AiKPro: deep learning model for kinome-wide bioactivity profiling using structure-based sequence alignments and molecular 3D conformer ensemble descriptors,"['Computational biology and bioinformatics', 'Data mining', 'Drug discovery', 'High-throughput screening', 'Machine learning', 'Protein function predictions', 'Structural biology', 'Virtual drug screening']","['Hyejin Park', 'Sujeong Hong', 'Myeonghun Lee', 'Sungil Kang', 'Rahul Brahma', 'Kwang-Hwi Cho', 'Jae-Min Shin']",2023-06-24
Automated player identification and indexing using two-stage deep learning network,"['Electrical and electronic engineering', 'Engineering']","['Hongshan Liu', 'Colin Adreon', 'Noah Wagnon', 'Abdul Latif Bamba', 'Xueshen Li', 'Huapu Liu', 'Steven MacCall', 'Yu Gan']",2023-06-20
A systematic approach to deep learning-based nodule detection in chest radiographs,"['Engineering', 'Medical research']","['Finn Behrendt', 'Marcel Bengs', 'Debayan Bhattacharya', 'Julia Krüger', 'Roland Opfer', 'Alexander Schlaefer']",2023-06-21
A survey on performance evaluation of artificial intelligence algorithms for improving IoT security systems,"['Computer science', 'Information technology']","['Hind Meziane', 'Noura Ouerdi']",2023-12-01
Deep joint learning of pathological region localization and Alzheimer’s disease diagnosis,"['Machine learning', 'Neurodegenerative diseases']","['Changhyun Park', 'Wonsik Jung', 'Heung-Il Suk']",2023-07-19
Deep UV-excited fluorescence microscopy installed with CycleGAN-assisted image translation enhances precise detection of lymph node metastasis towards rapid intraoperative diagnosis,"['Biophotonics', 'Cancer', 'Machine learning', 'Microscopy']","['Junya Sato', 'Tatsuya Matsumoto', 'Ryuta Nakao', 'Hideo Tanaka', 'Hajime Nagahara', 'Hirohiko Niioka', 'Tetsuro Takamatsu']",2023-12-04
Transfer learning enables predictions in network biology,"['Cardiomyopathies', 'Computational models', 'Gene regulatory networks', 'Machine learning', 'Regulatory networks']","['Christina V. Theodoris', 'Ling Xiao', 'Anant Chopra', 'Mark D. Chaffin', 'Zeina R. Al Sayed', 'Matthew C. Hill', 'Helene Mantineo', 'Elizabeth M. Brydon', 'Zexian Zeng', 'X. Shirley Liu', 'Patrick T. Ellinor']",2023-05-31
Quantitative gait analysis and prediction using artificial intelligence for patients with gait disorders,"['Computer science', 'Data mining', 'Quality of life']","['Nawel Ben Chaabane', 'Pierre-Henri Conze', 'Mathieu Lempereur', 'Gwenolé Quellec', 'Olivier Rémy-Néris', 'Sylvain Brochard', 'Béatrice Cochener', 'Mathieu Lamard']",2023-12-28
Large-scale capture of hidden fluorescent labels for training generalizable markerless motion capture models,"['Machine learning', 'Motor control', 'Translational research']","['Daniel J. Butler', 'Alexander P. Keim', 'Shantanu Ray', 'Eiman Azim']",2023-09-26
Deep generative modeling of transcriptional dynamics for RNA velocity analysis in single cells,"['Computational models', 'Machine learning', 'Software', 'Transcriptomics']","['Adam Gayoso', 'Philipp Weiler', 'Mohammad Lotfollahi', 'Dominik Klein', 'Justin Hong', 'Aaron Streets', 'Fabian J. Theis', 'Nir Yosef']",2023-09-21
Genome-wide prediction of disease variant effects with a deep protein language model,"['Bioinformatics', 'Functional genomics']","['Nadav Brandes', 'Grant Goldman', 'Charlotte H. Wang', 'Chun Jimmie Ye', 'Vasilis Ntranos']",2023-08-10
Sperm motility assessed by deep convolutional neural networks into WHO categories,"['Cell biology', 'Computational biology and bioinformatics', 'Medical research']","['Trine B. Haugen', 'Oliwia Witczak', 'Steven A. Hicks', 'Lars Björndahl', 'Jorunn M. Andersen', 'Michael A. Riegler']",2023-09-07
Distinct chemical environments in biomolecular condensates,"['Biophysical chemistry', 'Pharmacology']","['Henry R. Kilgore', 'Peter G. Mikhael', 'Kalon J. Overholt', 'Ann Boija', 'Nancy M. Hannett', 'Catherine Van Dongen', 'Tong Ihn Lee', 'Young-Tae Chang', 'Regina Barzilay', 'Richard A. Young']",2023-09-28
Online dynamical learning and sequence memory with neuromorphic nanowire networks,"['Electronic devices', 'Information theory and computation']","['Ruomin Zhu', 'Sam Lilak', 'Alon Loeffler', 'Joseph Lizier', 'Adam Stieg', 'James Gimzewski', 'Zdenka Kuncic']",2023-11-01
Similar seismic moment release process for shallow and deep earthquakes,"['Natural hazards', 'Seismology']","['Xin Cui', 'Zefeng Li', 'Yan Hu']",2023-05-01
"Modeling of H2S solubility in ionic liquids: comparison of white-box machine learning, deep learning and ensemble learning approaches","['Chemical engineering', 'Computational methods']","['Seyed-Pezhman Mousavi', 'Reza Nakhaei-Kohani', 'Saeid Atashrouz', 'Fahimeh Hadavimoghaddam', 'Ali Abedi', 'Abdolhossein Hemmati-Sarapardeh', 'Ahmad Mohaddespour']",2023-05-16
Deep learning phase error correction for cerebrovascular 4D flow MRI,"['Brain', 'Machine learning', 'Magnetic resonance imaging', 'Translational research']","['Shanmukha Srinivas', 'Evan Masutani', 'Alexander Norbash', 'Albert Hsiao']",2023-06-05
Diagnostic ability of deep learning in detection of pancreatic tumour,"['Cancer', 'Computational biology and bioinformatics']","['M. G. Dinesh', 'Nebojsa Bacanin', 'S. S. Askar', 'Mohamed Abouhawwash']",2023-06-15
A traffic light control method based on multi-agent deep reinforcement learning algorithm,"['Computer science', 'Information technology', 'Scientific data']","['Dongjiang Liu', 'Leixiao Li']",2023-06-09
Detecting common coccinellids found in sorghum using deep learning models,"['Agroecology', 'Entomology', 'Image processing', 'Machine learning']","['Chaoxin Wang', 'Ivan Grijalva', 'Doina Caragea', 'Brian McCornack']",2023-06-16
Real-time prediction and adaptive adjustment of continuous casting based on deep learning,"['Computational science', 'Engineering', 'Metals and alloys', 'Techniques and instrumentation']","['Ziqing Lu', 'Neng Ren', 'Xiaowei Xu', 'Jun Li', 'Chinnapat Panwisawas', 'Mingxu Xia', 'Hongbiao Dong', 'Eric Tsang', 'Jianguo Li']",2023-06-07
Deep learning to automatically evaluate HER2 gene amplification status from fluorescence in situ hybridization images,"['Cancer', 'Molecular medicine']","['Tian Xue', 'Heng Chang', 'Min Ren', 'Haochen Wang', 'Yu Yang', 'Boyang Wang', 'Lei Lv', 'Licheng Tang', 'Chicheng Fu', 'Qu Fang', 'Chuan He', 'Xiaoli Zhu', 'Xiaoyan Zhou', 'Qianming Bai']",2023-06-16
Deep learning-assisted radiomics facilitates multimodal prognostication for personalized treatment strategies in low-grade glioma,"['CNS cancer', 'Network models']","['P. Rauch', 'H. Stefanits', 'M. Aichholzer', 'C. Serra', 'D. Vorhauer', 'H. Wagner', 'P. Böhm', 'S. Hartl', 'I. Manakov', 'M. Sonnberger', 'E. Buckwar', 'F. Ruiz-Navarro', 'K. Heil', 'M. Glöckel', 'J. Oberndorfer', 'S. Spiegl-Kreinecker', 'K. Aufschnaiter-Hiessböck', 'S. Weis', 'A. Leibetseder', 'W. Thomae', 'T. Hauser', 'C. Auer', 'S. Katletz', 'A. Gruber', 'M. Gmeiner']",2023-06-11
"Comparison and fusion prediction model for lung adenocarcinoma with micropapillary and solid pattern using clinicoradiographic, radiomics and deep learning features","['Cancer', 'Medical research']","['Fen Wang', 'Cheng-Long Wang', 'Yin-Qiao Yi', 'Teng Zhang', 'Yan Zhong', 'Jia-Jia Zhu', 'Hai Li', 'Guang Yang', 'Tong-Fu Yu', 'Hai Xu', 'Mei Yuan']",2023-06-08
Deep learning approach to genome of two-dimensional materials with flat electronic bands,"['Computational methods', 'Electronic properties and materials']","['A. Bhattacharya', 'I. Timokhin', 'R. Chatterjee', 'Q. Yang', 'A. Mishchenko']",2023-06-08
Improving deep learning model performance under parametric constraints for materials informatics applications,"['Cheminformatics', 'Computational methods']","['Vishu Gupta', 'Alec Peltekian', 'Wei-keng Liao', 'Alok Choudhary', 'Ankit Agrawal']",2023-06-05
External validation of a deep learning detection system for glaucomatous optic neuropathy: a real-world multicentre study,"['Optic nerve diseases', 'Technology']","['Xu Qian', 'Song Xian', 'Su Yifei', 'Guo Wei', 'Hanruo Liu', 'Xi Xiaoming', 'Chunyan Chu', 'Yin Yilong', 'Yu Shuang', 'Ma Kai', 'Cheng Mei', 'Qu Yi']",2023-06-15
Deep learning for diffusion in porous media,"['Computational science', 'Mechanical engineering', 'Physics']","['Krzysztof M. Graczyk', 'Dawid Strzelczyk', 'Maciej Matyka']",2023-06-16
Deep-learning-based blood pressure estimation using multi channel photoplethysmogram and finger pressure with attention mechanism,"['Biomedical engineering', 'Health care']","['Jehyun Kyung', 'Joon-Young Yang', 'Jeong-Hwan Choi', 'Joon-Hyuk Chang', 'Sangkon Bae', 'Jinwoo Choi', 'Younho Kim']",2023-06-08
Non-invasive chronic kidney disease risk stratification tool derived from retina-based deep learning and clinical factors,"['Prognostic markers', 'Risk factors']","['Young Su Joo', 'Tyler Hyungtaek Rim', 'Hee Byung Koh', 'Joseph Yi', 'Hyeonmin Kim', 'Geunyoung Lee', 'Young Ah Kim', 'Shin-Wook Kang', 'Sung Soo Kim', 'Jung Tak Park']",2023-06-17
Forecasting the future of artificial intelligence with machine learning-based link prediction in an exponentially growing knowledge network,"['Complex networks', 'Computer science', 'Research data']","['Mario Krenn', 'Lorenzo Buffoni', 'Bruno Coutinho', 'Sagi Eppel', 'Jacob Gates Foster', 'Andrew Gritsevskiy', 'Harlin Lee', 'Yichao Lu', 'João P. Moutinho', 'Nima Sanjabi', 'Rishi Sonthalia', 'Ngoc Mai Tran', 'Francisco Valente', 'Yangxinyu Xie', 'Rose Yu', 'Michael Kopp']",2023-10-16
A deep learning approach for morphological feature extraction based on variational auto-encoder: an application to mandible shape,"['Computational biology and bioinformatics', 'Systems biology']","['Masato Tsutsumi', 'Nen Saito', 'Daisuke Koyabu', 'Chikara Furusawa']",2023-07-06
Recurrent graph optimal transport for learning 3D flow motion in particle tracking,"['Computer science', 'Fluid dynamics', 'Imaging techniques', 'Mechanical engineering']","['Jiaming Liang', 'Chao Xu', 'Shengze Cai']",2023-05-04
Discovering conservation laws using optimal transport and manifold learning,"['Computational science', 'Computer science', 'Nonlinear phenomena', 'Statistics']","['Peter Y. Lu', 'Rumen Dangovski', 'Marin Soljačić']",2023-08-07
Tracing multiple scattering trajectories for deep optical imaging in scattering media,"['Biophotonics', 'Microscopy']","['Sungsam Kang', 'Yongwoo Kwon', 'Hojun Lee', 'Seho Kim', 'Jin Hee Hong', 'Seokchan Yoon', 'Wonshik Choi']",2023-10-28
Gas phase multicomponent detection and analysis combining broadband dual-frequency comb absorption spectroscopy and deep learning,"['Computer science', 'Infrared spectroscopy']","['Linbo Tian', 'Jinbao Xia', 'Alexandre A. Kolomenskii', 'Hans A. Schuessler', 'Feng Zhu', 'Yanfeng Li', 'Jingliang He', 'Qian Dong', 'Sasa Zhang']",2023-08-01
Approximating the uncertainty of deep learning reconstruction predictions in single-pixel imaging,"['Computational science', 'Electrical and electronic engineering', 'Imaging and sensing']","['Ruibo Shang', 'Mikaela A. O’Brien', 'Fei Wang', 'Guohai Situ', 'Geoffrey P. Luke']",2023-08-01
Using sequences of life-events to predict human lives,"['Computational science', 'Society']","['Germans Savcisens', 'Tina Eliassi-Rad', 'Lars Kai Hansen', 'Laust Hvas Mortensen', 'Lau Lilleholt', 'Anna Rogers', 'Ingo Zettler', 'Sune Lehmann']",2023-12-18
Few-shot learning for joint model in underwater acoustic target recognition,"['Computer science', 'Information technology']","['Shengzhao Tian', 'Di Bai', 'Junlin Zhou', 'Yan Fu', 'Duanbing Chen']",2023-10-16
DELMEP: a deep learning algorithm for automated annotation of motor evoked potential latencies,"['Data processing', 'Neuroscience']","['Diego Milardovich', 'Victor H. Souza', 'Ivan Zubarev', 'Sergei Tugin', 'Jaakko O. Nieminen', 'Claudia Bigoni', 'Friedhelm C. Hummel', 'Juuso T. Korhonen', 'Dogu B. Aydogan', 'Pantelis Lioumis', 'Nima Taherinejad', 'Tibor Grasser', 'Risto J. Ilmoniemi']",2023-05-22
Ensemble-based multi-tissue classification approach of colorectal cancer histology images using a novel hybrid deep learning framework,"['Biomedical engineering', 'Engineering']","['Masoud Khazaee Fadafen', 'Khosro Rezaee']",2023-05-31
Deep learning-based electrocardiographic screening for chronic kidney disease,"['Diagnosis', 'Medical research']","['Lauri Holmstrom', 'Matthew Christensen', 'Neal Yuan', 'J. Weston Hughes', 'John Theurer', 'Melvin Jujjavarapu', 'Pedram Fatehi', 'Alan Kwan', 'Roopinder K. Sandhu', 'Joseph Ebinger', 'Susan Cheng', 'James Zou', 'Sumeet S. Chugh', 'David Ouyang']",2023-05-26
Deep learning generates synthetic cancer histology for explainability and education,"['Cancer', 'Mathematics and computing']","['James M. Dolezal', 'Rachelle Wolk', 'Hanna M. Hieromnimon', 'Frederick M. Howard', 'Andrew Srisuwananukorn', 'Dmitry Karpeyev', 'Siddhi Ramesh', 'Sara Kochanny', 'Jung Woo Kwon', 'Meghana Agni', 'Richard C. Simon', 'Chandni Desai', 'Raghad Kherallah', 'Tung D. Nguyen', 'Jefree J. Schulte', 'Kimberly Cole', 'Galina Khramtsova', 'Marina Chiara Garassino', 'Aliya N. Husain', 'Huihua Li', 'Robert Grossman', 'Nicole A. Cipriani', 'Alexander T. Pearson']",2023-05-29
ImmuneBuilder: Deep-Learning models for predicting the structures of immune proteins,"['Adaptive immunity', 'Computational biophysics', 'Protein structure predictions']","['Brennan Abanades', 'Wing Ki Wong', 'Fergus Boyles', 'Guy Georges', 'Alexander Bujotzek', 'Charlotte M. Deane']",2023-05-29
"Designing architected materials for mechanical compression via simulation, deep learning, and experimentation","['Engineering', 'Soft materials', 'Structural materials', 'Theory and computation']","['Andrew J. Lew', 'Kai Jin', 'Markus J. Buehler']",2023-05-26
Interpretable deep learning for diagnosis of fungal and acanthamoeba keratitis using in vivo confocal microscopy images,"['Biomedical engineering', 'Corneal diseases', 'Medical imaging']","['Mahmoud Essalat', 'Mohammad Abolhosseini', 'Thanh Huy Le', 'Seyed Mohamadmehdi Moshtaghion', 'Mozhgan Rezaei Kanavi']",2023-06-02
Improving the efficiency of RMSProp optimizer by utilizing Nestrove in deep learning,"['Computer science', 'Mathematics and computing']","['Reham Elshamy', 'Osama Abu-Elnasr', 'Mohamed Elhoseny', 'Samir Elmougy']",2023-05-31
An interpretable deep learning approach for designing nanoporous silicon nitride membranes with tunable mechanical properties,"['Computational methods', 'Nanoscale materials']","['Ali K. Shargh', 'Niaz Abdolrahim']",2023-05-27
Deep learning to detect macular atrophy in wet age-related macular degeneration using optical coherence tomography,"['Computational models', 'Macular degeneration']","['Wei Wei', 'Joshua Southern', 'Kexuan Zhu', 'Yefeng Li', 'Maria Francesca Cordeiro', 'Kirill Veselkov']",2023-05-22
"Decoding the physiological response of plants to stress using deep learning for forecasting crop loss due to abiotic, biotic, and climatic variables","['Abiotic', 'Biotic', 'Computational biophysics', 'Plant development']","['Mridul Kumar', 'Zeeshan Saifi', 'Soami Daya Krishnananda']",2023-05-26
Orphan quality control by an SCF ubiquitin ligase directed to pervasive C-degrons,"['Protein quality control', 'Ubiquitin ligases']","['Ka-Yiu Edwin Kong', 'Susmitha Shankar', 'Frank Rühle', 'Anton Khmelinskii']",2023-12-15
Non-contrast CT synthesis using patch-based cycle-consistent generative adversarial network (Cycle-GAN) for radiomics and deep learning in the era of COVID-19,"['Medical imaging', 'Medical research']","['Reza Kalantar', 'Sumeet Hindocha', 'Benjamin Hunter', 'Bhupinder Sharma', 'Nasir Khan', 'Dow-Mu Koh', 'Merina Ahmed', 'Eric O. Aboagye', 'Richard W. Lee', 'Matthew D. Blackledge']",2023-06-29
Deep learning ensemble 2D CNN approach towards the detection of lung cancer,"['Biotechnology', 'Cancer', 'Computational biology and bioinformatics', 'Health care']","['Asghar Ali Shah', 'Hafiz Abid Mahmood Malik', 'AbdulHafeez Muhammad', 'Abdullah Alourani', 'Zaeem Arif Butt']",2023-02-20
An end-to-end deep learning framework for translating mass spectra to de-novo molecules,"['Cheminformatics', 'Metabolomics', 'Method development', 'Structure prediction']","['Eleni E. Litsa', 'Vijil Chenthamarakshan', 'Payel Das', 'Lydia E. Kavraki']",2023-06-23
Accurate de novo peptide sequencing using fully convolutional neural networks,"['Computational biology and bioinformatics', 'Machine learning', 'Proteomic analysis', 'Proteomics']","['Kaiyuan Liu', 'Yuzhen Ye', 'Sujun Li', 'Haixu Tang']",2023-12-02
Self-supervised learning with application for infant cerebellum segmentation and analysis,"['Development of the nervous system', 'Image processing']","['Yue Sun', 'Limei Wang', 'Kun Gao', 'Shihui Ying', 'Weili Lin', 'Kathryn L. Humphreys', 'Gang Li', 'Sijie Niu', 'Mingxia Liu', 'Li Wang']",2023-08-05
Self-correcting quantum many-body control using reinforcement learning with tensor networks,"['Quantum mechanics', 'Quantum simulation', 'Qubits']","['Friederike Metz', 'Marin Bukov']",2023-07-21
