title,subjects,authors,publish-date
Inferring gene regulatory networks from single-cell multiome data using atlas-scale external data,"['Dynamic networks', 'Gene regulatory networks']","['Qiuyue Yuan', 'Zhana Duren']",2024-04-12
Robust training of machine learning interatomic potentials with dimensionality reduction and stratified sampling,"['Computational methods', 'Materials for energy and catalysis']","['Ji Qi', 'Tsz Wai Ko', 'Brandon C. Wood', 'Tuan Anh Pham', 'Shyue Ping Ong']",2024-02-26
Attention-based fusion of multiple graphheat networks for structural to functional brain mapping,"['Computational neuroscience', 'Computer science', 'Network models']","['Subba Reddy Oota', 'Archi Yadav', 'Arpita Dash', 'Raju S. Bapi', 'Avinash Sharma']",2024-01-12
Q-RBSA: high-resolution 3D EBSD map generation using an efficient quaternion transformer network,"['Computational methods', 'Electrical and electronic engineering', 'Imaging techniques']","['Devendra K. Jangid', 'Neal R. Brodnik', 'McLean P. Echlin', 'Chandrakanth Gudavalli', 'Connor Levenson', 'Tresa M. Pollock', 'Samantha H. Daly', 'B. S. Manjunath']",2024-01-30
Leveraging a meta-learning approach to advance the accuracy of Nav blocking peptides prediction,"['Computational biology and bioinformatics', 'Computational models', 'Machine learning', 'Toxin', 'Sodium channel', 'Bioinformatics', 'Machine learning', 'Feature selection', 'Feature representation', 'Meta-learning']","['Watshara Shoombuatong', 'Nutta Homdee', 'Nalini Schaduangrat', 'Pramote Chumnanpuen']",2024-02-23
Machine learning reveals regime shifts in future ocean carbon dioxide fluxes inter-annual variability,"['Carbon cycle', 'Climate and Earth system modelling', 'Physical oceanography']","['Damien Couespel', 'Jerry Tjiputra', 'Klaus Johannsen', 'Pradeebane Vaittinada Ayar', 'Bjørnar Jensen']",2024-02-24
Generation of 3D molecules in pockets via a language model,"['Drug discovery', 'Information technology']","['Wei Feng', 'Lvwei Wang', 'Zaiyun Lin', 'Yanhao Zhu', 'Han Wang', 'Jianqiang Dong', 'Rong Bai', 'Huting Wang', 'Jielong Zhou', 'Wei Peng', 'Bo Huang', 'Wenbiao Zhou']",2024-01-15
Intelligent wireless power transfer via a 2-bit compact reconfigurable transmissive-metasurface-based router,"['Electrical and electronic engineering', 'Metamaterials']","['Wenzhi Li', 'Qiyue Yu', 'Jing Hui Qiu', 'Jiaran Qi']",2024-04-01
Explainable artificial intelligence approaches for COVID-19 prognosis prediction using clinical markers,"['Biomedical engineering', 'Predictive markers', 'Prognostic markers']","['Krishnaraj Chadaga', 'Srikanth Prabhu', 'Niranjana Sampathila', 'Rajagopala Chadaga', 'Shashikiran Umakanth', 'Devadas Bhat', 'Shashi Kumar G S']",2024-01-20
PROST: quantitative identification of spatially variable genes and domain detection in spatial transcriptomics,"['Computational models', 'Data integration', 'Machine learning', 'RNA sequencing', 'Software']","['Yuchen Liang', 'Guowei Shi', 'Runlin Cai', 'Yuchen Yuan', 'Ziying Xie', 'Long Yu', 'Yingjian Huang', 'Qian Shi', 'Lizhe Wang', 'Jun Li', 'Zhonghui Tang']",2024-01-18
Optimizing classification of diseases through language model analysis of symptoms,"['Computer science', 'Diseases', 'Health care', 'Information technology', 'Scientific data']","['Esraa Hassan', 'Tarek Abd El-Hafeez', 'Mahmoud Y. Shams']",2024-01-17
Prediction of single-cell RNA expression profiles in live cells by Raman microscopy with Raman2RNA,"['Genome informatics', 'Raman spectroscopy', 'RNA sequencing']","['Koseki J. Kobayashi-Kirschvink', 'Charles S. Comiter', 'Shreya Gaddam', 'Taylor Joren', 'Emanuelle I. Grody', 'Johain R. Ounadjela', 'Ke Zhang', 'Baoliang Ge', 'Jeon Woong Kang', 'Ramnik J. Xavier', 'Peter T. C. So', 'Tommaso Biancalani', 'Jian Shu', 'Aviv Regev']",2024-01-10
Animal-borne soundscape logger as a system for edge classification of sound sources and data transmission for monitoring near-real-time underwater soundscape,"['Animal migration', 'Biodiversity', 'Electrical and electronic engineering', 'Marine biology', 'Physical oceanography', 'Soundscape', 'Biologging', 'Edge classification', 'Deep learning', 'Ocean noise']","['Takuji Noda', 'Takuya Koizumi', 'Naoto Yukitake', 'Daisuke Yamamoto', 'Tetsuro Nakaizumi', 'Kotaro Tanaka', 'Junichi Okuyama', 'Kotaro Ichikawa', 'Takeshi Hara']",2024-03-16
The Molecular Twin artificial-intelligence platform integrates multi-omic data to predict outcomes for pancreatic adenocarcinoma patients,"['Machine learning', 'Pancreatic cancer', 'Predictive markers', 'Prognostic markers']","['Arsen Osipov', 'Ognjen Nikolic', 'Arkadiusz Gertych', 'Sarah Parker', 'Andrew Hendifar', 'Pranav Singh', 'Darya Filippova', 'Grant Dagliyan', 'Cristina R. Ferrone', 'Lei Zheng', 'Jason H. Moore', 'Warren Tourtellotte', 'Jennifer E. Van Eyk', 'Dan Theodorescu']",2024-01-22
Physics-assisted machine learning for THz time-domain spectroscopy: sensing leaf wetness,"['Electrical and electronic engineering', 'Terahertz optics']","['Milan Koumans', 'Daan Meulendijks', 'Haiko Middeljans', 'Djero Peeters', 'Jacob C. Douma', 'Dook van Mechelen']",2024-03-25
AI supported fetal echocardiography with quality assessment,"['Mathematics and computing', 'Medical imaging', 'Medical research']","['Caroline A. Taksoee-Vester', 'Kamil Mikolaj', 'Zahra Bashir', 'Anders N. Christensen', 'Olav B. Petersen', 'Karin Sundberg', 'Aasa Feragen', 'Morten B. S. Svendsen', 'Mads Nielsen', 'Martin G. Tolsgaard']",2024-03-09
Small extracellular vesicles from young plasma reverse age-related functional declines by improving mitochondrial energy metabolism,"['Ageing', 'miRNAs']","['Xiaorui Chen', 'Yang Luo', 'Qing Zhu', 'Jingzi Zhang', 'Huan Huang', 'Yansheng Kan', 'Dian Li', 'Ming Xu', 'Shuohan Liu', 'Jianxiao Li', 'Jinmeng Pan', 'Li Zhang', 'Yan Guo', 'Binghao Wang', 'Guantong Qi', 'Zhen Zhou', 'Chen-Yu Zhang', 'Lei Fang', 'Yanbo Wang', 'Xi Chen']",2024-04-16
Higher-order Granger reservoir computing: simultaneously achieving scalable complex structures inference and accurate dynamics prediction,"['Complex networks', 'Computational science', 'Information theory and computation', 'Nonlinear phenomena']","['Xin Li', 'Qunxi Zhu', 'Chengli Zhao', 'Xiaojun Duan', 'Bolin Zhao', 'Xue Zhang', 'Huanfei Ma', 'Jie Sun', 'Wei Lin']",2024-03-20
Prediction of tumor-reactive T cell receptors from scRNA-seq data for personalized T cell therapy,['Tumour immunology'],"['C. L. Tan', 'K. Lindner', 'T. Boschert', 'Z. Meng', 'A. Rodriguez Ehrenfried', 'A. De Roia', 'G. Haltenhof', 'A. Faenza', 'F. Imperatore', 'L. Bunse', 'J. M. Lindner', 'R. P. Harbottle', 'M. Ratliff', 'R. Offringa', 'I. Poschke', 'M. Platten', 'E. W. Green']",2024-03-07
The application of improved densenet algorithm in accurate image recognition,"['Computational science', 'Computer science', 'Software', 'Image recognition', 'Neural network', 'DenseNet', 'Data parallelism']","['Yuntao Hou', 'Zequan Wu', 'Xiaohua Cai', 'Tianyu Zhu']",2024-04-15
Application of optimized Kalman filtering in target tracking based on improved Gray Wolf algorithm,"['Electrical and electronic engineering', 'Natural hazards', 'Improved Gray Wolf algorithm', 'Optomized Kalman filter', 'Nonlinear control parameters', 'Target tracking']","['Zheming Pang', 'Yajun Wang', 'Fang Yang']",2024-04-18
A collaborative privacy-preserving approach for passenger demand forecasting of autonomous taxis empowered by federated learning in smart cities,"['Civil engineering', 'Engineering']","['Adeel Munawar', 'Mongkut Piantanakulchai']",2024-01-24
Invalid SMILES are beneficial rather than detrimental to chemical language models,"['Cheminformatics', 'Computational biology and bioinformatics', 'Machine learning', 'Natural products']",['Michael A. Skinnider'],2024-03-29
Predicting cell types with supervised contrastive learning on cells and their types,"['Classification and taxonomy', 'Computational biology and bioinformatics', 'Computational models', 'Machine learning', 'Sequence annotation']","['Yusri Dwi Heryanto', 'Yao-zhong Zhang', 'Seiya Imoto']",2024-01-03
Machine Learning in the Parkinson’s disease smartwatch (PADS) dataset,"['Databases', 'Diagnostic markers', ""Parkinson's disease""]","['Julian Varghese', 'Alexander Brenner', 'Michael Fujarski', 'Catharina Marie van Alen', 'Lucas Plagwitz', 'Tobias Warnecke']",2024-01-05
Physics and semantic informed multi-sensor calibration via optimization theory and self-supervised learning,"['Computational science', 'Electrical and electronic engineering', 'Information technology']","['Shmuel Y. Hayoun', 'Meir Halachmi', 'Doron Serebro', 'Kfir Twizer', 'Elinor Medezinski', 'Liron Korkidi', 'Moshik Cohen', 'Itai Orr']",2024-01-30
A multi-class brain tumor grading system based on histopathological images using a hybrid YOLO and RESNET networks,"['Computer science', 'Information technology', 'Brain tumor', 'Histopathology images', 'Brain tumer grades diagnosis', 'Deep learningm YOLOv5', 'Resnet50']","['Naira Elazab', 'Wael A. Gab-Allah', 'Mohammed Elmogy']",2024-02-26
Pianno: a probabilistic framework automating semantic annotation for spatial transcriptomics,"['Computational models', 'Data processing', 'RNA sequencing', 'Software', 'Statistical methods']","['Yuqiu Zhou', 'Wei He', 'Weizhen Hou', 'Ying Zhu']",2024-04-02
A study on the DAM-EfficientNet hail rapid identification algorithm based on FY-4A_AGRI,"['Climate change', 'Climate sciences', 'Cryospheric science', 'FY-4A', 'Hail', 'Deep learning', 'DAM-EfficientNet']","['Renfeng Liu', 'Haonan Dai', 'YingYing Chen', 'Hongxing Zhu', 'DaiHeng Wu', 'Hao Li', 'Dejun Li', 'Cheng Zhou']",2024-02-12
The nuclear factor ID3 endows macrophages with a potent anti-tumour activity,['Tumour immunology'],"['Zihou Deng', 'Pierre-Louis Loyher', 'Tomi Lazarov', 'Li Li', 'Zeyang Shen', 'Bhavneet Bhinder', 'Hairu Yang', 'Yi Zhong', 'Araitz Alberdi', 'Joan Massague', 'Joseph C. Sun', 'Robert Benezra', 'Christopher K. Glass', 'Olivier Elemento', 'Christine A. Iacobuzio-Donahue', 'Frederic Geissmann']",2024-02-07
"With super SDMs (machine learning, open access big data, and the cloud) towards more holistic global squirrel hotspots and coldspots","['Climate-change ecology', 'Ecological modelling', 'BIG DATA', 'Squirrels', 'Maxent', 'Super species distribution models (SDMs)', 'R', 'Oracle', 'Super computer', 'Cloud modeling']","['Moriz Steiner', 'F. Huettmann', 'N. Bryans', 'B. Barker']",2024-03-03
Explainable machine learning for early predicting treatment failure risk among patients with TB-diabetes comorbidity,"['Infectious diseases', 'Respiratory tract diseases']","['An-zhou Peng', 'Xiang-Hua Kong', 'Song-tao Liu', 'Hui-fen Zhang', 'Ling-ling Xie', 'Li-juan Ma', 'Qiu Zhang', 'Yong Chen']",2024-03-21
Enhancing scanning electron microscopy imaging quality of weakly conductive samples through unsupervised learning,"['Computational science', 'Materials science', 'Nanoscale materials']","['Xin Gao', 'Tao Huang', 'Ping Tang', 'Jianglei Di', 'Liyun Zhong', 'Weina Zhang']",2024-03-18
SLIDE: Significant Latent Factor Interaction Discovery and Exploration across biological domains,"['Immunological disorders', 'Machine learning', 'Statistical methods']","['Javad Rahimikollu', 'Hanxi Xiao', 'AnnaElaine Rosengart', 'Aaron B. I. Rosen', 'Tracy Tabib', 'Paul M. Zdinak', 'Kun He', 'Xin Bing', 'Florentina Bunea', 'Marten Wegkamp', 'Amanda C. Poholek', 'Alok V. Joglekar', 'Robert A. Lafyatis', 'Jishnu Das']",2024-02-19
3D molecular generative framework for interaction-guided drug design,"['Computational chemistry', 'Machine learning', 'Molecular modelling']","['Wonho Zhung', 'Hyeongwoo Kim', 'Woo Youn Kim']",2024-03-27
Necroptosis blockade prevents lung injury in severe influenza,"['Cell death and immune response', 'Influenza virus']","['Avishekh Gautam', 'David F. Boyd', 'Sameer Nikhar', 'Ting Zhang', 'Ioannis Siokas', 'Lee-Ann Van de Velde', 'Jessica Gaevert', 'Victoria Meliopoulos', 'Bikash Thapa', 'Diego A. Rodriguez', 'Kathy Q. Cai', 'Chaoran Yin', 'Daniel Schnepf', 'Julius Beer', 'Carly DeAntoneo', 'Riley M. Williams', 'Maria Shubina', 'Brandi Livingston', 'Dingqiang Zhang', 'Mark D. Andrake', 'Seungheon Lee', 'Raghavender Boda', 'Anantha L. Duddupudi', 'Jeremy Chase Crawford', 'Peter Vogel', 'Christian Loch', 'Martin Schwemmle', 'Lawrence C. Fritz', 'Stacey Schultz-Cherry', 'Douglas R. Green', 'Gregory D. Cuny', 'Paul G. Thomas', 'Alexei Degterev', 'Siddharth Balachandran']",2024-04-10
High-capacity data hiding for medical images based on the mask-RCNN model,"['Image processing', 'Machine learning', 'Software', 'Medical image security', 'Data hiding techniques', 'Mask-RCNN', 'Deep learning in medical imaging', 'High-capacity embedding', 'DCT-based steganography']","['Hadjer Saidi', 'Okba Tibermacine', 'Ahmed Elhadad']",2024-03-26
The influence of university library environment on student interactions and college students’ learning engagement,"['Education', 'Environmental studies']","['Zhenhua Zheng', 'Min Zeng', 'Wenya Huang', 'Ning Sun']",2024-03-11
A control oriented strategy of disruption prediction to avoid the configuration collapse of tokamak reactors,"['Magnetically confined plasmas', 'Mathematics and computing']","['Andrea Murari', 'Riccardo Rossi', 'Teddy Craciunescu', 'Jesús Vega', 'JET Contributors', 'Michela Gelfusa']",2024-03-18
Artificial intelligence-enabled prediction of chemotherapy-induced cardiotoxicity from baseline electrocardiograms,"['Cardiology', 'Oncology', 'Predictive markers']","['Ryuichiro Yagi', 'Shinichi Goto', 'Yukihiro Himeno', 'Yoshinori Katsumata', 'Masahiro Hashimoto', 'Calum A. MacRae', 'Rahul C. Deo']",2024-03-21
Research on collaborative edge network service migration strategy based on crowd clustering,"['Computational science', 'Computer science', 'Information technology', 'Service migration strategy', 'Crowd intelligent devices', 'Markov decision process', 'Deep reinforcement learning']","['Junjie Cao', 'Zhiyong Yu', 'Bin Xue']",2024-03-26
A dual diffusion model enables 3D molecule generation and lead optimization based on target pockets,"['Computational models', 'Drug discovery', 'Drug screening', 'Protein design']","['Lei Huang', 'Tingyang Xu', 'Yang Yu', 'Peilin Zhao', 'Xingjian Chen', 'Jing Han', 'Zhi Xie', 'Hailong Li', 'Wenge Zhong', 'Ka-Chun Wong', 'Hengtong Zhang']",2024-03-26
Stability and lifetime of diffusion-trapped oxygen in oxide-derived copper CO2 reduction electrocatalysts,"['Electrocatalysis', 'Molecular dynamics']","['Zan Lian', 'Federico Dattila', 'Núria López']",2024-04-01
"Compromised transcription-mRNA export factor THOC2 causes R-loop accumulation, DNA damage and adverse neurodevelopment","['Neurodevelopmental disorders', 'Neurological disorders']","['Rudrarup Bhattacharjee', 'Lachlan A. Jolly', 'Mark A. Corbett', 'Ing Chee Wee', 'Sushma R. Rao', 'Alison E. Gardner', 'Tarin Ritchie', 'Eline J. H. van Hugte', 'Ummi Ciptasari', 'Sandra Piltz', 'Jacqueline E. Noll', 'Nazzmer Nazri', 'Clare L. van Eyk', 'Melissa White', 'Dani Fornarino', 'Cathryn Poulton', 'Gareth Baynam', 'Lyndsey E. Collins-Praino', 'Marten F. Snel', 'Nael Nadif Kasri', 'Kim M. Hemsley', 'Paul Q. Thomas', 'Raman Kumar', 'Jozef Gecz']",2024-02-08
A 5′ UTR language model for decoding untranslated regions of mRNA and function predictions,"['Computational models', 'Gene expression', 'Gene regulation', 'Machine learning', 'Software']","['Yanyi Chu', 'Dan Yu', 'Yupeng Li', 'Kaixuan Huang', 'Yue Shen', 'Le Cong', 'Jason Zhang', 'Mengdi Wang']",2024-04-05
Fatty liver classification via risk controlled neural networks trained on grouped ultrasound image data,"['Health care', 'Mathematics and computing', 'Medical imaging', 'Scientific data', 'Statistics', 'Ultrasonography']","['Tso-Jung Yen', 'Chih-Ting Yang', 'Yi-Ju Lee', 'Chun-houh Chen', 'Hsin-Chou Yang']",2024-03-28
Three million images and morphological profiles of cells treated with matched chemical and genetic perturbations,"['Drug discovery', 'High-throughput screening', 'Image processing']","['Srinivas Niranj Chandrasekaran', 'Beth A. Cimini', 'Amy Goodale', 'Lisa Miller', 'Maria Kost-Alimova', 'Nasim Jamali', 'John G. Doench', 'Briana Fritchman', 'Adam Skepner', 'Michelle Melanson', 'Alexandr A. Kalinin', 'John Arevalo', 'Marzieh Haghighi', 'Juan C. Caicedo', 'Daniel Kuhn', 'Desiree Hernandez', 'James Berstler', 'Hamdah Shafqat-Abbasi', 'David E. Root', 'Susanne E. Swalley', 'Sakshi Garg', 'Shantanu Singh', 'Anne E. Carpenter']",2024-04-09
An explainable machine learning approach for Alzheimer’s disease classification,"['Health care', 'Mathematics and computing']","['Abbas Saad Alatrany', 'Wasiq Khan', 'Abir Hussain', 'Hoshang Kolivand', 'Dhiya Al-Jumeily']",2024-02-01
Photonic neuromorphic architecture for tens-of-task lifelong learning,"['Applied optics', 'Photonic devices']","['Yuan Cheng', 'Jianing Zhang', 'Tiankuang Zhou', 'Yuyan Wang', 'Zhihao Xu', 'Xiaoyun Yuan', 'Lu Fang']",2024-02-26
DDCNN-F: double decker convolutional neural network 'F' feature fusion as a medical image classification framework,"['Computational science', 'Mathematics and computing', 'Medical research']","['Nirmala Veeramani', 'Premaladha Jayaraman', 'Raghunathan Krishankumar', 'Kattur Soundarapandian Ravichandran', 'Amir H. Gandomi']",2024-01-05
Non-invasive modulation of meningeal lymphatics ameliorates ageing and Alzheimer’s disease-associated pathology and cognition in mice,"[""Alzheimer's disease"", 'Blood–brain barrier', 'Neuroimmunology']","['Miao Wang', 'Congcong Yan', 'Xi Li', 'Tianhao Yang', 'Shengnan Wu', 'Qian Liu', 'Qingming Luo', 'Feifan Zhou']",2024-02-16
Probing the chemical ‘reactome’ with high-throughput experimentation data,"['Cheminformatics', 'Organic chemistry']","['Emma King-Smith', 'Simon Berritt', 'Louise Bernier', 'Xinjun Hou', 'Jacquelyn L. Klug-McLeod', 'Jason Mustakis', 'Neal W. Sach', 'Joseph W. Tucker', 'Qingyi Yang', 'Roger M. Howard', 'Alpha A. Lee']",2024-01-02
Development and validation of a cuproptosis-related prognostic model for acute myeloid leukemia patients using machine learning with stacking,"['Cancer epidemiology', 'Data mining', 'Haematological cancer', 'Machine learning', 'Statistical methods']","['Xichao Wang', 'Hao Sun', 'Yongfei Dong', 'Jie Huang', 'Lu Bai', 'Zaixiang Tang', 'Songbai Liu', 'Suning Chen']",2024-02-02
MARS an improved de novo peptide candidate selection method for non-canonical antigen target discovery in cancer,"['Antigen presentation', 'Cancer immunotherapy', 'Cytotoxic T cells', 'Immunoediting', 'Proteome informatics']","['Hanqing Liao', 'Carolina Barra', 'Zhicheng Zhou', 'Xu Peng', 'Isaac Woodhouse', 'Arun Tailor', 'Robert Parker', 'Alexia Carré', 'Persephone Borrow', 'Michael J. Hogan', 'Wayne Paes', 'Laurence C. Eisenlohr', 'Roberto Mallone', 'Morten Nielsen', 'Nicola Ternette']",2024-01-22
Predicting superconducting transition temperature through advanced machine learning and innovative feature engineering,"['Condensed-matter physics', 'Physics', 'Fourth paradigms', 'Machine learning', 'Transition temperature', 'Superconductor', 'CatBoost', 'Jabir', 'Soraya']","['Hassan Gashmard', 'Hamideh Shakeripour', 'Mojtaba Alaei']",2024-02-17
Utilizing machine learning for flow zone indicators prediction and hydraulic flow unit classification,"['Energy science and technology', 'Engineering', 'Machine learning', 'Flow zone indicators', 'Hydraulic flow unit', 'Reservoir characterization']","['Tengku Astsauri', 'Muhammad Habiburrahman', 'Ahmed Farid Ibrahim', 'Yuzhu Wang']",2024-02-20
Prediction of xerostomia in elderly based on clinical characteristics and salivary flow rate with machine learning,"['Medical research', 'Risk factors', 'Signs and symptoms']","['Yeon-Hee Lee', 'Jong Hyun Won', 'Q.-Schick Auh', 'Yung-Kyun Noh', 'Sung-Woo Lee']",2024-02-10
Machine learning models identify predictive features of patient mortality across dementia types,"[""Alzheimer's disease"", 'Dementia', 'Prognosis']","['Jimmy Zhang', 'Luo Song', 'Zachary Miller', 'Kwun C. G. Chan', 'Kuan-lin Huang']",2024-02-28
Linking gene expression to clinical outcomes in pediatric Crohn’s disease using machine learning,"['Biomedical engineering', ""Crohn's disease"", 'Genetics research']","['Kevin A. Chen', 'Nina C. Nishiyama', 'Meaghan M. Kennedy Ng', 'Alexandria Shumway', 'Chinmaya U. Joisa', 'Matthew R. Schaner', 'Grace Lian', 'Caroline Beasley', 'Lee-Ching Zhu', 'Surekha Bantumilli', 'Muneera R. Kapadia', 'Shawn M. Gomez', 'Terrence S. Furey', 'Shehzad Z. Sheikh']",2024-02-01
"Sarcopenia prediction using shear-wave elastography, grayscale ultrasonography, and clinical information with machine learning fusion techniques: feature-level fusion vs. score-level fusion","['Biomarkers', 'Ultrasound']","['Jisook Yi', 'Seok Hahn', 'Kangrok Oh', 'Young Han Lee']",2024-02-02
Fully automated landmarking and facial segmentation on 3D photographs,"['Computational science', 'Dentistry', 'Genetics research', 'Three-dimensional imaging', 'Deep learning', 'DiffusionNet', 'Cephalometry', 'Landmarks', '3D photogrammetry', '3D meshes']","['Bo Berends', 'Freek Bielevelt', 'Ruud Schreurs', 'Shankeeth Vinayahalingam', 'Thomas Maal', 'Guido de Jong']",2024-03-18
Natural warming differentiates communities and increases diversity in deep-sea Ridge Flank Hydrothermal Systems,"['Biodiversity', 'Biooceanography', 'Climate-change ecology']","['Anne M. Hartwell', 'Anna E. Wheat', 'Jennifer A. Dijkstra']",2024-03-28
Petascale pipeline for precise alignment of images from serial section electron microscopy,"['Electron microscopy', 'Image processing', 'Neural circuits']","['Sergiy Popovych', 'Thomas Macrina', 'Nico Kemnitz', 'Manuel Castro', 'Barak Nehoran', 'Zhen Jia', 'J. Alexander Bae', 'Eric Mitchell', 'Shang Mu', 'Eric T. Trautman', 'Stephan Saalfeld', 'Kai Li', 'H. Sebastian Seung']",2024-01-04
IInception-CBAM-IBiGRU based fault diagnosis method for asynchronous motors,"['Electrical and electronic engineering', 'Engineering', 'Mechanical engineering']","['Zhengting Li', 'Peiliang Wang', 'Zeyu yang', 'Xiangyang Li', 'Ruining Jia']",2024-03-02
GMean—a semi-supervised GRU and K-mean model for predicting the TF binding site,"['Cell biology', 'Computational biology and bioinformatics', 'Mathematics and computing']","['Chai Wen Chuah', 'Wanxian He', 'De-Shuang Huang']",2024-01-30
"Discovery of sparse, reliable omic biomarkers with Stabl","['Computational models', 'Predictive medicine']","['Julien Hédou', 'Ivana Marić', 'Grégoire Bellan', 'Jakob Einhaus', 'Dyani K. Gaudillière', 'Francois-Xavier Ladant', 'Franck Verdonk', 'Ina A. Stelzer', 'Dorien Feyaerts', 'Amy S. Tsai', 'Edward A. Ganio', 'Maximilian Sabayev', 'Joshua Gillard', 'Jonas Amar', 'Amelie Cambriel', 'Tomiko T. Oskotsky', 'Alennie Roldan', 'Jonathan L. Golob', 'Marina Sirota', 'Thomas A. Bonham', 'Masaki Sato', 'Maïgane Diop', 'Xavier Durand', 'Martin S. Angst', 'David K. Stevenson', 'Nima Aghaeepour', 'Andrea Montanari', 'Brice Gaudillière']",2024-01-02
BrainNet: a fusion assisted novel optimal framework of residual blocks and stacked autoencoders for multimodal brain tumor classification,"['Medical research', 'Neurology', 'Brain tumor', 'Explinable AI', 'MRI', 'Residual blocks', 'Stack encoders', 'Feature selection', 'Fusion', 'Classification']","['Muhammad Sami Ullah', 'Muhammad Attique Khan', 'Nouf Abdullah Almujally', 'Majed Alhaisoni', 'Tallha Akram', 'Mohammad Shabaz']",2024-03-11
Neuronal DSCAM regulates the peri-synaptic localization of GLAST in Bergmann glia for functional synapse formation,"['Astrocyte', 'Development of the nervous system', 'Synaptic development']","['Ken-ichi Dewa', 'Nariko Arimura', 'Wataru Kakegawa', 'Masayuki Itoh', 'Toma Adachi', 'Satoshi Miyashita', 'Yukiko U. Inoue', 'Kento Hizawa', 'Kei Hori', 'Natsumi Honjoya', 'Haruya Yagishita', 'Shinichiro Taya', 'Taisuke Miyazaki', 'Chika Usui', 'Shoji Tatsumoto', 'Akiko Tsuzuki', 'Hirotomo Uetake', 'Kazuhisa Sakai', 'Kazuhiro Yamakawa', 'Takuya Sasaki', 'Jun Nagai', 'Yoshiya Kawaguchi', 'Masaki Sone', 'Takayoshi Inoue', 'Yasuhiro Go', 'Noritaka Ichinohe', 'Kozo Kaibuchi', 'Masahiko Watanabe', 'Schuichi Koizumi', 'Michisuke Yuzaki', 'Mikio Hoshino']",2024-02-01
ScLinear predicts protein abundance at single-cell resolution,"['Machine learning', 'Software', 'Transcriptomics']","['Daniel Hanhart', 'Federico Gossi', 'Maria Anna Rapsomaniki', 'Marianna Kruithof-de Julio', 'Panagiotis Chouvardas']",2024-03-04
Research on lightweight algorithm for gangue detection based on improved Yolov5,"['Computer science', 'Engineering', 'Environmental sciences', 'Yolov5s', 'Coal gangue recognition', 'EfficientVIT', 'Attention mechanism', 'Loss function']","['Xinpeng Yuan', 'Zhibo Fu', 'Bowen Zhang', 'Zhengkun Xie', 'Rui Gan']",2024-03-20
Application of analysis of variance to determine important features of signals for diagnostic classifiers of displacement pumps,"['Information technology', 'Mechanical engineering', 'Statistics', 'Learning systems', 'Machine learning', 'Diagnostics', 'Signal analysis', 'Multi-piston pump', 'Vibration', 'Analysis of variance']","['Jarosław Konieczny', 'Waldemar Łatas', 'Jerzy Stojek']",2024-03-13
Enhancing pediatric pneumonia diagnosis through masked autoencoders,"['Radiography', 'Respiratory distress syndrome']","['Taeyoung Yoon', 'Daesung Kang']",2024-03-14
Effects of exergames on student physical education learning in the context of the artificial intelligence era: a meta-analysis,"['Human behaviour', 'Quality of life']","['Mengnan Zhao', 'Xurui Lu', 'Qi Zhang', 'Rutong Zhao', 'Bohang Wu', 'Sheng Huang', 'Sunnan Li']",2024-03-26
Using big sequencing data to identify chronic SARS-Coronavirus-2 infections,"['Epidemiology', 'Machine learning', 'Molecular evolution', 'SARS-CoV-2']","['Sheri Harari', 'Danielle Miller', 'Shay Fleishon', 'David Burstein', 'Adi Stern']",2024-01-20
Multi-site benchmark classification of major depressive disorder using machine learning on cortical and subcortical measures,"['Diagnostic markers', 'Learning algorithms']","['Vladimir Belov', 'Tracy Erwin-Grabner', 'Moji Aghajani', 'Andre Aleman', 'Alyssa R. Amod', 'Zeynep Basgoze', 'Francesco Benedetti', 'Bianca Besteher', 'Robin Bülow', 'Christopher R. K. Ching', 'Colm G. Connolly', 'Kathryn Cullen', 'Christopher G. Davey', 'Danai Dima', 'Annemiek Dols', 'Jennifer W. Evans', 'Cynthia H. Y. Fu', 'Ali Saffet Gonul', 'Ian H. Gotlib', 'Hans J. Grabe', 'Nynke Groenewold', 'J Paul Hamilton', 'Ben J. Harrison', 'Tiffany C. Ho', 'Benson Mwangi', 'Natalia Jaworska', 'Neda Jahanshad', 'Bonnie Klimes-Dougan', 'Sheri-Michelle Koopowitz', 'Thomas Lancaster', 'Meng Li', 'David E. J. Linden', 'Frank P. MacMaster', 'David M. A. Mehler', 'Elisa Melloni', 'Bryon A. Mueller', 'Amar Ojha', 'Mardien L. Oudega', 'Brenda W. J. H. Penninx', 'Sara Poletti', 'Edith Pomarol-Clotet', 'Maria J. Portella', 'Elena Pozzi', 'Liesbeth Reneman', 'Matthew D. Sacchet', 'Philipp G. Sämann', 'Anouk Schrantee', 'Kang Sim', 'Jair C. Soares', 'Dan J. Stein', 'Sophia I. Thomopoulos', 'Aslihan Uyar-Demir', 'Nic J. A. van der Wee', 'Steven J. A. van der Werff', 'Henry Völzke', 'Sarah Whittle', 'Katharina Wittfeld', 'Margaret J. Wright', 'Mon-Ju Wu', 'Tony T. Yang', 'Carlos Zarate', 'Dick J. Veltman', 'Lianne Schmaal', 'Paul M. Thompson', 'Roberto Goya-Maldonado', 'the ENIGMA Major Depressive Disorder working group']",2024-01-11
