title,subjects,authors,publish-date
Innovative microfossil (radiolarian) analysis using a system for automated image collection and AI-based classification of species,"['Palaeoceanography', 'Palaeoecology']","['Takuya Itaki', 'Yosuke Taira', 'Naoki Kuwamori', 'Hitoshi Saito', 'Minoru Ikehara', 'Tatsuhiko Hoshino']",2020-12-03
Near real-time intraoperative brain tumor diagnosis using stimulated Raman histology and deep neural networks,"['Cancer imaging', 'Machine learning', 'Raman spectroscopy', 'Translational research']","['Todd C. Hollon', 'Balaji Pandian', 'Arjun R. Adapa', 'Esteban Urias', 'Akshay V. Save', 'Siri Sahib S. Khalsa', 'Daniel G. Eichberg', 'Randy S. D’Amico', 'Zia U. Farooq', 'Spencer Lewis', 'Petros D. Petridis', 'Tamara Marie', 'Ashish H. Shah', 'Hugh J. L. Garton', 'Cormac O. Maher', 'Jason A. Heth', 'Erin L. McKean', 'Stephen E. Sullivan', 'Shawn L. Hervey-Jumper', 'Parag G. Patil', 'B. Gregory Thompson', 'Oren Sagher', 'Guy M. McKhann II', 'Ricardo J. Komotar', 'Michael E. Ivan', 'Matija Snuderl', 'Marc L. Otten', 'Timothy D. Johnson', 'Michael B. Sisti', 'Jeffrey N. Bruce', 'Karin M. Muraszko', 'Jay Trautman', 'Christian W. Freudiger', 'Peter Canoll', 'Honglak Lee', 'Sandra Camelo-Piragua', 'Daniel A. Orringer']",2020-01-06
Dissociable roles of ventral pallidum neurons in the basal ganglia reinforcement learning network,"['Neuroscience', 'Physiology']","['Alexander Kaplan', 'Aviv D. Mizrahi-Kliger', 'Zvi Israel', 'Avital Adler', 'Hagai Bergman']",2020-03-30
Impacts of COVID-19 and fiscal stimuli on global emissions and the Paris Agreement,"['Carbon and energy', 'Climate change', 'Energy and society', 'Environmental sciences', 'SARS-CoV-2']","['Yuli Shan', 'Jiamin Ou', 'Daoping Wang', 'Zhao Zeng', 'Shaohui Zhang', 'Dabo Guan', 'Klaus Hubacek']",2020-12-22
Forecasting the long-term trend of COVID-19 epidemic using a dynamic model,"['Epidemiology', 'Experimental models of disease', 'Population screening', 'Risk factors', 'Viral infection']","['Jichao Sun', 'Xi Chen', 'Ziheng Zhang', 'Shengzhang Lai', 'Bo Zhao', 'Hualuo Liu', 'Shuojia Wang', 'Wenjing Huan', 'Ruihui Zhao', 'Man Tat Alexander Ng', 'Yefeng Zheng']",2020-12-03
Automatic seizure detection based on imaged-EEG signals through fully convolutional networks,"['Electroencephalography – EEG', 'Epilepsy', 'Learning algorithms']","['Catalina Gómez', 'Pablo Arbeláez', 'Miguel Navarrete', 'Catalina Alvarado-Rojas', 'Michel Le Van Quyen', 'Mario Valderrama']",2020-12-11
Pavlovian bias in Parkinson’s disease: an objective marker of impulsivity that modulates with deep brain stimulation,"['Decision', 'Motivation', ""Parkinson's disease"", 'Reward']","['Robert S. Eisinger', 'Bonnie M. Scott', 'Anh Le', 'Elena M. Torres Ponce', 'Joseph Lanese', 'Christopher Hundley', 'Brawn Nelson', 'Tasmeah Ravy', 'Janine Lopes', 'Sable Thompson', 'Sneha Sathish', 'Rebecca L. O’Connell', 'Michael S. Okun', 'Dawn Bowers', 'Aysegul Gunduz']",2020-08-10
Multipurpose self-configuration of programmable photonic circuits,"['Applied optics', 'Engineering']","['Daniel Pérez-López', 'Aitor López', 'Prometheus DasMahapatra', 'José Capmany']",2020-12-11
The duality between particle methods and artificial neural networks,"['Computational models', 'Machine learning']","['A. Alexiadis', 'M. J. H. Simmons', 'K. Stamatopoulos', 'H. K. Batchelor', 'I. Moulitsas']",2020-10-01
Intrinsic plasticity of silicon nanowire neurotransistors for dynamic memory and learning functions,"['Electronic devices', 'Materials for devices']","['Eunhye Baek', 'Nikhil Ranjan Das', 'Carlo Vittorio Cannistraci', 'Taiuk Rim', 'Gilbert Santiago Cañón Bermúdez', 'Khrystyna Nych', 'Hyeonsu Cho', 'Kihyun Kim', 'Chang-Ki Baek', 'Denys Makarov', 'Ronald Tetzlaff', 'Leon Chua', 'Larysa Baraban', 'Gianaurelio Cuniberti']",2020-05-25
Predicting pregnancy test results after embryo transfer by image feature extraction and analysis using machine learning,"['Biotechnology', 'Preclinical research', 'Pregnancy outcome']","['Alejandro Chavez-Badiola', 'Adolfo Flores-Saiffe Farias', 'Gerardo Mendizabal-Ruiz', 'Rodolfo Garcia-Sanchez', 'Andrew J. Drakeley', 'Juan Paulo Garcia-Sandoval']",2020-03-10
Machine learning prediction in cardiovascular diseases: a meta-analysis,"['Cardiovascular diseases', 'Computational biology and bioinformatics', 'Machine learning']","['Chayakrit Krittanawong', 'Hafeez Ul Hassan Virk', 'Sripal Bangalore', 'Zhen Wang', 'Kipp W. Johnson', 'Rachel Pinotti', 'HongJu Zhang', 'Scott Kaplin', 'Bharat Narasimhan', 'Takeshi Kitai', 'Usman Baber', 'Jonathan L. Halperin', 'W. H. Wilson Tang']",2020-09-29
Artificial intelligence for the detection of vertebral fractures on plain spinal radiography,"['Diagnosis', 'Neurology', 'Pain']","['Kazuma Murata', 'Kenji Endo', 'Takato Aihara', 'Hidekazu Suzuki', 'Yasunobu Sawaji', 'Yuji Matsuoka', 'Hirosuke Nishimura', 'Taichiro Takamatsu', 'Takamitsu Konishi', 'Asato Maekawa', 'Hideya Yamauchi', 'Kei Kanazawa', 'Hiroo Endo', 'Hanako Tsuji', 'Shigeru Inoue', 'Noritoshi Fukushima', 'Hiroyuki Kikuchi', 'Hiroki Sato', 'Kengo Yamamoto']",2020-11-18
Complex sequential understanding through the awareness of spatial and temporal concepts,"['Computer science', 'Learning algorithms', 'Network models']","['Bo Pang', 'Kaiwen Zha', 'Hanwen Cao', 'Jiajun Tang', 'Minghui Yu', 'Cewu Lu']",2020-04-27
Automated rotator cuff tear classification using 3D convolutional neural network,"['Biomedical engineering', 'Translational research']","['Eungjune Shim', 'Joon Yub Kim', 'Jong Pil Yoon', 'Se-Young Ki', 'Taewoo Lho', 'Youngjun Kim', 'Seok Won Chung']",2020-09-24
TzanckNet: a convolutional neural network to identify cells in the cytology of erosive-vesiculobullous diseases,"['Diseases', 'Health care', 'Medical imaging', 'Medical research']","['Mehmet Alican Noyan', 'Murat Durdu', 'Ali Haydar Eskiocak']",2020-10-27
Comprehensive prediction of secondary metabolite structure and biological activity from microbial genome sequences,"['Biosynthesis', 'Cheminformatics', 'Genome informatics', 'Natural products']","['Michael A. Skinnider', 'Chad W. Johnston', 'Mathusan Gunabalasingam', 'Nishanth J. Merwin', 'Agata M. Kieliszek', 'Robyn J. MacLellan', 'Haoxin Li', 'Michael R. M. Ranieri', 'Andrew L. H. Webster', 'My P. T. Cao', 'Annabelle Pfeifle', 'Norman Spencer', 'Q. Huy To', 'Dan Peter Wallace', 'Chris A. Dejong', 'Nathan A. Magarvey']",2020-11-27
Systematic classification of unknown metabolites using high-resolution fragmentation mass spectra,"['Machine learning', 'Metabolomics']","['Kai Dührkop', 'Louis-Félix Nothias', 'Markus Fleischauer', 'Raphael Reher', 'Marcus Ludwig', 'Martin A. Hoffmann', 'Daniel Petras', 'William H. Gerwick', 'Juho Rousu', 'Pieter C. Dorrestein', 'Sebastian Böcker']",2020-11-23
Label-free detection of rare circulating tumor cells by image analysis and machine learning,"['Cancer imaging', 'Cancer screening', 'Renal cell carcinoma']","['Shen Wang', 'Yuyuan Zhou', 'Xiaochen Qin', 'Suresh Nair', 'Xiaolei Huang', 'Yaling Liu']",2020-07-22
Identification of Alzheimer's disease using a convolutional neural network model based on T1-weighted magnetic resonance imaging,"[""Alzheimer's disease"", 'Diagnostic markers', 'Magnetic resonance imaging']","['Jong Bin Bae', 'Subin Lee', 'Wonmo Jung', 'Sejin Park', 'Weonjin Kim', 'Hyunwoo Oh', 'Ji Won Han', 'Grace Eun Kim', 'Jun Sung Kim', 'Jae Hyoung Kim', 'Ki Woong Kim']",2020-12-17
Complex reaction processes in combustion unraveled by neural network-based molecular dynamics simulation,"['Computational chemistry', 'Molecular dynamics', 'Reaction mechanisms']","['Jinzhe Zeng', 'Liqun Cao', 'Mingyuan Xu', 'Tong Zhu', 'John Z. H. Zhang']",2020-11-11
Single-cell RNA cap and tail sequencing (scRCAT-seq) reveals subtype-specific isoforms differing in transcript demarcation,"['Gene expression', 'Transcriptomics']","['Youjin Hu', 'Jiawei Zhong', 'Yuhua Xiao', 'Zheng Xing', 'Katherine Sheu', 'Shuxin Fan', 'Qin An', 'Yuanhui Qiu', 'Yingfeng Zheng', 'Xialin Liu', 'Guoping Fan', 'Yizhi Liu']",2020-10-13
Hippocampal CA2 sharp-wave ripples reactivate and promote social memory,"['Hippocampus', 'Social behaviour']","['Azahara Oliva', 'Antonio Fernández-Ruiz', 'Felix Leroy', 'Steven A. Siegelbaum']",2020-09-23
Exploring the long-term changes in the Madden Julian Oscillation using machine learning,"['Climate sciences', 'Ocean sciences', 'Planetary science']","['Panini Dasgupta', 'Abirlal Metya', 'C. V. Naidu', 'Manmeet Singh', 'M. K. Roxy']",2020-10-29
Cumulus provides cloud-based data analysis for large-scale single-cell and single-nucleus RNA-seq,"['Gene expression', 'Gene expression analysis', 'Genomics', 'Sequencing', 'Software']","['Bo Li', 'Joshua Gould', 'Yiming Yang', 'Siranush Sarkizova', 'Marcin Tabaka', 'Orr Ashenberg', 'Yanay Rosen', 'Michal Slyper', 'Monika S. Kowalczyk', 'Alexandra-Chloé Villani', 'Timothy Tickle', 'Nir Hacohen', 'Orit Rozenblatt-Rosen', 'Aviv Regev']",2020-07-27
Factors influencing the use of e-learning facilities by students in a private Higher Education Institution (HEI) in a developing economy,"['Information systems and information technology', 'Library science']","['Sunday C. Eze', 'Vera C. A. Chinedu-Eze', 'Clinton K. Okike', 'Adenike O. Bello']",2020-10-27
Microglial Gi-dependent dynamics regulate brain network hyperexcitability,"['Epilepsy', 'Microglia']","['Mario Merlini', 'Victoria A. Rafalski', 'Keran Ma', 'Keun-Young Kim', 'Eric A. Bushong', 'Pamela E. Rios Coronado', 'Zhaoqi Yan', 'Andrew S. Mendiola', 'Elif G. Sozmen', 'Jae Kyu Ryu', 'Matthias G. Haberl', 'Matthew Madany', 'Daniel Naranjo Sampson', 'Mark A. Petersen', 'Sophia Bardehle', 'Reshmi Tognatta', 'Terry Dean Jr', 'Rosa Meza Acevedo', 'Belinda Cabriga', 'Reuben Thomas', 'Shaun R. Coughlin', 'Mark H. Ellisman', 'Jorge J. Palop', 'Katerina Akassoglou']",2020-12-14
An HDAC6-dependent surveillance mechanism suppresses tau-mediated neurodegeneration and cognitive decline,"['Molecular neuroscience', 'Protein aggregation']","['Hanna Trzeciakiewicz', 'Deepa Ajit', 'Jui-Heng Tseng', 'Youjun Chen', 'Aditi Ajit', 'Zarin Tabassum', 'Rebecca Lobrovich', 'Claire Peterson', 'Natallia V. Riddick', 'Michelle S. Itano', 'Ashutosh Tripathy', 'Sheryl S. Moy', 'Virginia M. Y. Lee', 'John Q. Trojanowski', 'David J. Irwin', 'Todd J. Cohen']",2020-11-02
Single cell RNA sequencing of human microglia uncovers a subset associated with Alzheimer’s disease,"[""Alzheimer's disease"", 'Microglia', 'Neuroimmunology']","['Marta Olah', 'Vilas Menon', 'Naomi Habib', 'Mariko F. Taga', 'Yiyi Ma', 'Christina J. Yung', 'Maria Cimpean', 'Anthony Khairallah', 'Guillermo Coronas-Samano', 'Roman Sankowski', 'Dominic Grün', 'Alexandra A. Kroshilina', 'Danielle Dionne', 'Rani A. Sarkis', 'Garth R. Cosgrove', 'Jeffrey Helgager', 'Jeffrey A. Golden', 'Page B. Pennell', 'Marco Prinz', 'Jean Paul G. Vonsattel', 'Andrew F. Teich', 'Julie A. Schneider', 'David A. Bennett', 'Aviv Regev', 'Wassim Elyaman', 'Elizabeth M. Bradshaw', 'Philip L. De Jager']",2020-11-30
Exploring physics of ferroelectric domain walls via Bayesian analysis of atomically resolved STEM data,"['Characterization and analytical techniques', 'Ferroelectrics and multiferroics', 'Statistical physics', 'Surfaces, interfaces and thin films']","['Christopher T. Nelson', 'Rama K. Vasudevan', 'Xiaohang Zhang', 'Maxim Ziatdinov', 'Eugene A. Eliseev', 'Ichiro Takeuchi', 'Anna N. Morozovska', 'Sergei V. Kalinin']",2020-12-11
Automated abnormality classification of chest radiographs using deep convolutional neural networks,"['Biomedical engineering', 'Radiography']","['Yu-Xing Tang', 'You-Bao Tang', 'Yifan Peng', 'Ke Yan', 'Mohammadhadi Bagheri', 'Bernadette A. Redd', 'Catherine J. Brandon', 'Zhiyong Lu', 'Mei Han', 'Jing Xiao', 'Ronald M. Summers']",2020-05-14
Relationships between motor and cognitive functions and subsequent post-stroke mood disorders revealed by machine learning analysis,"['Data mining', 'Machine learning', 'Neurological disorders', 'Psychology']","['Seiji Hama', 'Kazumasa Yoshimura', 'Akiko Yanagawa', 'Koji Shimonaga', 'Akira Furui', 'Zu Soh', 'Shinya Nishino', 'Harutoyo Hirano', 'Shigeto Yamawaki', 'Toshio Tsuji']",2020-11-11
A Deep Ultraviolet Mode-locked Laser Based on a Neural Network,"['Computer science', 'Transformation optics']","['Haoyuan Lu', 'Hao Xu', 'Jianye Zhao', 'Dong Hou']",2020-01-10
Predicting permeability via statistical learning on higher-order microstructural information,"['Applied mathematics', 'Computational methods', 'Computational science', 'Fluid dynamics', 'Scientific data', 'Statistics']","['Magnus Röding', 'Zheng Ma', 'Salvatore Torquato']",2020-09-17
Biophysical prediction of protein–peptide interactions and signaling networks using machine learning,"['Cellular signalling networks', 'Computational biophysics', 'Intracellular signalling peptides and proteins', 'Machine learning']","['Joseph M. Cunningham', 'Grigoriy Koytiger', 'Peter K. Sorger', 'Mohammed AlQuraishi']",2020-01-06
Global optimization of quantum dynamics with AlphaZero deep exploration,"['Quantum information', 'Quantum mechanics', 'Qubits', 'Theoretical physics']","['Mogens Dalgaard', 'Felix Motzoi', 'Jens Jakob Sørensen', 'Jacob Sherson']",2020-01-14
Reply to: Transparency and reproducibility in artificial intelligence,"['Medical imaging', 'Radiography']","['Scott Mayer McKinney', 'Alan Karthikesalingam', 'Daniel Tse', 'Christopher J. Kelly', 'Yun Liu', 'Greg S. Corrado', 'Shravya Shetty']",2020-10-14
Amalgamation of 3D structure and sequence information for protein–protein interaction prediction,"['Classification and taxonomy', 'Computational biology and bioinformatics']","['Kanchan Jha', 'Sriparna Saha']",2020-11-05
Artificial Intelligence in Multiphoton Tomography: Atopic Dermatitis Diagnosis,"['Diagnosis', 'Machine learning', 'Medical imaging', 'Optical imaging', 'Skin diseases']","['Pedro Guimarães', 'Ana Batista', 'Michael Zieger', 'Martin Kaatz', 'Karsten Koenig']",2020-05-14
Neuronal diversity and convergence in a visual system developmental atlas,"['Bioinformatics', 'Cell death in the nervous system', 'Cell type diversity', 'Genome-wide analysis of gene expression', 'Neuronal development']","['Mehmet Neset Özel', 'Félix Simon', 'Shadi Jafari', 'Isabel Holguera', 'Yen-Chung Chen', 'Najate Benhra', 'Rana Naja El-Danaf', 'Katarina Kapuralin', 'Jennifer Amy Malin', 'Nikolaos Konstantinides', 'Claude Desplan']",2020-11-04
Geospatial immune variability illuminates differential evolution of lung adenocarcinoma,"['Immune evasion', 'Non-small-cell lung cancer', 'Tumour heterogeneity', 'Tumour immunology']","['Khalid AbdulJabbar', 'Shan E. Ahmed Raza', 'Rachel Rosenthal', 'Mariam Jamal-Hanjani', 'Selvaraju Veeriah', 'Ayse Akarca', 'Tom Lund', 'David A. Moore', 'Roberto Salgado', 'Maise Al Bakir', 'Luis Zapata', 'Crispin T. Hiley', 'Leah Officer', 'Marco Sereno', 'Claire Rachel Smith', 'Sherene Loi', 'Allan Hackshaw', 'Teresa Marafioti', 'Sergio A. Quezada', 'Nicholas McGranahan', 'John Le Quesne', 'TRACERx Consortium', 'Charles Swanton', 'Yinyin Yuan']",2020-05-27
Vortex phase matching as a strategy for schooling in robots and in fish,"['Behavioural ecology', 'Biological physics', 'Ichthyology']","['Liang Li', 'Máté Nagy', 'Jacob M. Graving', 'Joseph Bak-Coleman', 'Guangming Xie', 'Iain D. Couzin']",2020-10-26
A shallow convolutional neural network predicts prognosis of lung cancer patients in multi-institutional computed tomography image datasets,"['Cancer imaging', 'Lung cancer', 'Machine learning', 'Non-small-cell lung cancer', 'Predictive medicine']","['Pritam Mukherjee', 'Mu Zhou', 'Edward Lee', 'Anne Schicht', 'Yoganand Balagurunathan', 'Sandy Napel', 'Robert Gillies', 'Simon Wong', 'Alexander Thieme', 'Ann Leung', 'Olivier Gevaert']",2020-05-18
Improving gait classification in horses by using inertial measurement unit (IMU) generated data and machine learning,"['Animal physiology', 'Biomechanics']","['F. M. Serra Bragança', 'S. Broomé', 'M. Rhodin', 'S. Björnsdóttir', 'V. Gunnarsson', 'J. P. Voskamp', 'E. Persson-Sjodin', 'W. Back', 'G. Lindgren', 'M. Novoa-Bravo', 'A. I. Gmel', 'C. Roepstorff', 'B. J. van der Zwaag', 'P. R. Van Weeren', 'E. Hernlund']",2020-10-20
"Machine learning assistive rapid, label-free molecular phenotyping of blood with two-dimensional NMR correlational spectroscopy","['Biomarkers', 'Haematological diseases', 'Magnetic resonance imaging', 'Molecular medicine']","['Weng Kung Peng', 'Tian-Tsong Ng', 'Tze Ping Loh']",2020-09-28
Histologic tissue components provide major cues for machine learning-based prostate cancer detection and grading on prostatectomy specimens,"['Cancer imaging', 'Prostate', 'Prostate cancer', 'Software', 'Translational research']","['Wenchao Han', 'Carol Johnson', 'Mena Gaed', 'José A. Gómez', 'Madeleine Moussa', 'Joseph L. Chin', 'Stephen Pautler', 'Glenn S. Bauman', 'Aaron D. Ward']",2020-06-18
Deep Flexible Sequential (DFS) Model for Air Pollution Forecasting,"['Engineering', 'Environmental sciences', 'Mathematics and computing']","['Kıymet Kaya', 'Şule Gündüz Öğüdücü']",2020-02-25
Exploiting Dual-Gate Ambipolar CNFETs for Scalable Machine Learning Classification,"['Electrical and electronic engineering', 'Electronic devices']","['Farid Kenarangi', 'Xuan Hu', 'Yihan Liu', 'Jean Anne C. Incorvia', 'Joseph S. Friedman', 'Inna Partin-Vaisband']",2020-03-31
"Pan-cancer computational histopathology reveals mutations, tumor composition and prognosis","['Cancer', 'Cancer genomics', 'Cancer imaging', 'Computational science']","['Yu Fu', 'Alexander W. Jung', 'Ramon Viñas Torne', 'Santiago Gonzalez', 'Harald Vöhringer', 'Artem Shmatko', 'Lucy R. Yates', 'Mercedes Jimenez-Linan', 'Luiza Moore', 'Moritz Gerstung']",2020-07-27
Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales,"['Human behaviour', 'Medical research', 'Outcomes research', 'Psychology']","['Hanna Christiansen', 'Mira-Lynn Chavanon', 'Oliver Hirsch', 'Martin H. Schmidt', 'Christian Meyer', 'Astrid Müller', 'Hans-Juergen Rumpf', 'Ilya Grigorev', 'Alexander Hoffmann']",2020-11-02
"Emotional labour, social intelligence, and narcissism among physicians in Jordan","['Psychology', 'Sociology']",['Rula Odeh Alsawalqa'],2020-12-10
Automated detection of the head-twitch response using wavelet scalograms and a deep convolutional neural network,"['Biological techniques', 'Computational biology and bioinformatics', 'Neuroscience']",['Adam L. Halberstadt'],2020-05-20
VISTA: VIsual Semantic Tissue Analysis for pancreatic disease quantification in murine cohorts,"['Biomedical engineering', 'Cancer', 'Computational science', 'Computer science', 'Image processing', 'Machine learning', 'Software']","['Luke Ternes', 'Ge Huang', 'Christian Lanciault', 'Guillaume Thibault', 'Rachelle Riggers', 'Joe W. Gray', 'John Muschler', 'Young Hwan Chang']",2020-12-01
Machine learning analysis of rogue solitons in supercontinuum generation,"['Computational science', 'Optics and photonics', 'Solitons', 'Ultrafast photonics']","['Lauri Salmela', 'Coraline Lapre', 'John M. Dudley', 'Goëry Genty']",2020-06-12
Explainable artificial intelligence model to predict acute critical illness from electronic health records,"['Acute kidney injury', 'Computational models', 'Machine learning', 'Predictive medicine', 'Respiratory signs and symptoms']","['Simon Meyer Lauritsen', 'Mads Kristensen', 'Mathias Vassard Olsen', 'Morten Skaarup Larsen', 'Katrine Meyer Lauritsen', 'Marianne Johansson Jørgensen', 'Jeppe Lange', 'Bo Thiesson']",2020-07-31
"Predicting drug–protein interaction using quasi-visual question
answering system","['Computational models', 'Molecular medicine', 'Virtual drug screening']","['Shuangjia Zheng', 'Yongjian Li', 'Sheng Chen', 'Jun Xu', 'Yuedong Yang']",2020-02-14
Coupling of hippocampal theta and ripples with pontogeniculooccipital waves,"['Anatomy', 'Cognitive neuroscience', 'Neuroscience']","['Juan F. Ramirez-Villegas', 'Michel Besserve', 'Yusuke Murayama', 'Henry C. Evrard', 'Axel Oeltermann', 'Nikos K. Logothetis']",2020-11-18
Classification and Morphological Analysis of Vector Mosquitoes using Deep Convolutional Neural Networks,"['Computer science', 'Entomology', 'Software']","['Junyoung Park', 'Dong In Kim', 'Byoungjo Choi', 'Woochul Kang', 'Hyung Wook Kwon']",2020-01-23
Integrating drone-borne thermal imaging with artificial intelligence to locate bird nests on agricultural land,"['Ecology', 'Environmental sciences', 'Zoology']","['Andrea Santangeli', 'Yuxuan Chen', 'Edward Kluen', 'Raviteja Chirumamilla', 'Juha Tiainen', 'John Loehr']",2020-07-14
Endocannabinoid signaling regulates the reinforcing and psychostimulant effects of ketamine in mice,"['Addiction', 'Reward']","['Wei Xu', 'Hongchun Li', 'Liang Wang', 'Jiamei Zhang', 'Chunqi Liu', 'Xuemei Wan', 'Xiaochong Liu', 'Yiming Hu', 'Qiyao Fang', 'Yuanyuan Xiao', 'Qian Bu', 'Hongbo Wang', 'Jingwei Tian', 'Yinglan Zhao', 'Xiaobo Cen']",2020-11-24
Manipulating niche composition limits damage to haematopoietic stem cells during Plasmodium infection,"['Haematopoiesis', 'Haematopoietic stem cells']","['Myriam L. R. Haltalli', 'Samuel Watcham', 'Nicola K. Wilson', 'Kira Eilers', 'Alexander Lipien', 'Heather Ang', 'Flora Birch', 'Sara Gonzalez Anton', 'Chiara Pirillo', 'Nicola Ruivo', 'Maria L. Vainieri', 'Constandina Pospori', 'Robert E. Sinden', 'Tiago C. Luis', 'Jean Langhorne', 'Ken R. Duffy', 'Berthold Göttgens', 'Andrew M. Blagborough', 'Cristina Lo Celso']",2020-11-23
diaPASEF: parallel accumulation–serial fragmentation combined with data-independent acquisition,"['Mass spectrometry', 'Proteome informatics', 'Proteomics']","['Florian Meier', 'Andreas-David Brunner', 'Max Frank', 'Annie Ha', 'Isabell Bludau', 'Eugenia Voytik', 'Stephanie Kaspar-Schoenefeld', 'Markus Lubeck', 'Oliver Raether', 'Nicolai Bache', 'Ruedi Aebersold', 'Ben C. Collins', 'Hannes L. Röst', 'Matthias Mann']",2020-11-30
"Identity-by-descent detection across 487,409 British samples reveals fine scale population structure and ultra-rare variant associations","['Genome-wide association studies', 'Haplotypes', 'Heritable quantitative trait', 'Population genetics']","['Juba Nait Saada', 'Georgios Kalantzis', 'Derek Shyr', 'Fergus Cooper', 'Martin Robinson', 'Alexander Gusev', 'Pier Francesco Palamara']",2020-11-30
Deep learned tissue “fingerprints” classify breast cancers by ER/PR/Her2 status from H&E images,"['Breast cancer', 'Cancer imaging', 'Image processing', 'Machine learning']","['Rishi R. Rawat', 'Itzel Ortega', 'Preeyam Roy', 'Fei Sha', 'Darryl Shibata', 'Daniel Ruderman', 'David B. Agus']",2020-04-29
P-ODN: Prototype-based Open Deep Network for Open Set Recognition,"['Computational science', 'Computer science']","['Yu Shu', 'Yemin Shi', 'Yaowei Wang', 'Tiejun Huang', 'Yonghong Tian']",2020-04-28
Modeling behaviorally relevant neural dynamics enabled by preferential subspace identification,"['Brain–machine interface', 'Dynamical systems', 'Learning algorithms', 'Motor cortex', 'Neural decoding']","['Omid G. Sani', 'Hamidreza Abbaspourazad', 'Yan T. Wong', 'Bijan Pesaran', 'Maryam M. Shanechi']",2020-11-09
Propagation of hippocampal ripples to the neocortex by way of a subiculum-retrosplenial pathway,"['Hippocampus', 'Neural circuits']","['Noam Nitzan', 'Sam McKenzie', 'Prateep Beed', 'Daniel Fine English', 'Silvia Oldani', 'John J. Tukker', 'György Buzsáki', 'Dietmar Schmitz']",2020-04-23
Continuous monitoring of suspended sediment concentrations using image analytics and deriving inherent correlations by machine learning,"['Civil engineering', 'Hydrology']","['Mohammad Ali Ghorbani', 'Rahman Khatibi', 'Vijay P. Singh', 'Ercan Kahya', 'Heikki Ruskeepää', 'Mandeep Kaur Saggi', 'Bellie Sivakumar', 'Sungwon Kim', 'Farzin Salmasi', 'Mahsa Hasanpour Kashani', 'Saeed Samadianfard', 'Mahmood Shahabi', 'Rasoul Jani']",2020-05-22
Segregation dynamics with reinforcement learning and agent based modeling,"['Computational science', 'Nonlinear phenomena']","['Egemen Sert', 'Yaneer Bar-Yam', 'Alfredo J. Morales']",2020-07-16
Evaluation of deep convolutional neural networks for automatic classification of common maternal fetal ultrasound planes,"['Computer science', 'Translational research', 'Ultrasonography']","['Xavier P. Burgos-Artizzu', 'David Coronado-Gutiérrez', 'Brenda Valenzuela-Alcaraz', 'Elisenda Bonet-Carne', 'Elisenda Eixarch', 'Fatima Crispi', 'Eduard Gratacós']",2020-06-23
Artificial intelligence and thermodynamics help solving arson cases,"['Chemical engineering', 'Computational science', 'Physical chemistry']","['Sander Korver', 'Eva Schouten', 'Othonas A. Moultos', 'Peter Vergeer', 'Michiel M. P. Grutters', 'Leo J. C. Peschier', 'Thijs J. H. Vlugt', 'Mahinder Ramdin']",2020-11-25
Prediction of the Mortality Risk in Peritoneal Dialysis Patients using Machine Learning Models: A Nation-wide Prospective Cohort in Korea,"['Outcomes research', 'Peritoneal dialysis']","['Junhyug Noh', 'Kyung Don Yoo', 'Wonho Bae', 'Jong Soo Lee', 'Kangil Kim', 'Jang-Hee Cho', 'Hajeong Lee', 'Dong Ki Kim', 'Chun Soo Lim', 'Shin-Wook Kang', 'Yong-Lim Kim', 'Yon Su Kim', 'Gunhee Kim', 'Jung Pyo Lee']",2020-05-04
Remote near infrared identification of pathogens with multiplexed nanosensors,"['Biomedical engineering', 'Carbon nanotubes and fullerenes', 'Fluorescent probes', 'Imaging techniques and agents', 'Infectious-disease diagnostics']","['Robert Nißler', 'Oliver Bader', 'Maria Dohmen', 'Sebastian G. Walter', 'Christine Noll', 'Gabriele Selvaggio', 'Uwe Groß', 'Sebastian Kruss']",2020-11-25
Distinct prefrontal top-down circuits differentially modulate sensorimotor behavior,"['Neural circuits', 'Neuroscience', 'Sensorimotor processing']","['Rafiq Huda', 'Grayson O. Sipe', 'Vincent Breton-Provencher', 'K. Guadalupe Cruz', 'Gerald N. Pho', 'Elie Adam', 'Liadan M. Gunter', 'Austin Sullins', 'Ian R. Wickersham', 'Mriganka Sur']",2020-11-26
Transfer Learning in ECG Classification from Human to Horse Using a Novel Parallel Neural Network Architecture,"['Cardiology', 'Computer science', 'Machine learning']","['Glenn Van Steenkiste', 'Gunther van Loon', 'Guillaume Crevecoeur']",2020-01-13
DeepBTS: Prediction of Recurrence-free Survival of Non-small Cell Lung Cancer Using a Time-binned Deep Neural Network,"['Computational science', 'Non-small-cell lung cancer']","['Bora Lee', 'Sang Hoon Chun', 'Ji Hyung Hong', 'In Sook Woo', 'Seoree Kim', 'Joon Won Jeong', 'Jae Jun Kim', 'Hyun Woo Lee', 'Sae Jung Na', 'Kyongmin Sarah Beck', 'Bomi Gil', 'Sungsoo Park', 'Ho Jung An', 'Yoon Ho Ko']",2020-02-06
