title,subjects,authors,publish-date
Noise-robust classification of single-shot electron spin readouts using a deep neural network,"['Quantum information', 'Qubits']","['Yuta Matsumoto', 'Takafumi Fujita', 'Arne Ludwig', 'Andreas D. Wieck', 'Kazunori Komatani', 'Akira Oiwa']",2021-09-09
Dialysis adequacy predictions using a machine learning method,"['Haemodialysis', 'Machine learning', 'Renal replacement therapy']","['Hyung Woo Kim', 'Seok-Jae Heo', 'Jae Young Kim', 'Annie Kim', 'Chung-Mo Nam', 'Beom Seok Kim']",2021-07-29
Pan-cancer classification by regularized multi-task learning,"['Computational biology and bioinformatics', 'Computational models', 'Data mining', 'Machine learning']","['Sk Md Mosaddek Hossain', 'Lutfunnesa Khatun', 'Sumanta Ray', 'Anirban Mukhopadhyay']",2021-12-20
Biological heterogeneity in idiopathic pulmonary arterial hypertension identified through unsupervised transcriptomic profiling of whole blood,"['Cardiovascular diseases', 'Classification and taxonomy', 'Functional clustering', 'Genomic analysis']","['Sokratis Kariotis', 'Emmanuel Jammeh', 'Emilia M. Swietlik', 'Josephine A. Pickworth', 'Christopher J. Rhodes', 'Pablo Otero', 'John Wharton', 'James Iremonger', 'Mark J. Dunning', 'Divya Pandya', 'Thomas S. Mascarenhas', 'Niamh Errington', 'A. A. Roger Thompson', 'Casey E. Romanoski', 'Franz Rischard', 'Joe G. N. Garcia', 'Jason X.-J. Yuan', 'Tae-Hwi Schwantes An', 'Ankit A. Desai', 'Gerry Coghlan', 'Jim Lordan', 'Paul A. Corris', 'Luke S. Howard', 'Robin Condliffe', 'David G. Kiely', 'Colin Church', 'Joanna Pepke-Zaba', 'Mark Toshner', 'Stephen Wort', 'Stefan Gräf', 'Nicholas W. Morrell', 'Martin R. Wilkins', 'Allan Lawrie', 'Dennis Wang', 'UK National PAH Cohort Study Consortium']",2021-12-07
Modeling of nitrogen solubility in normal alkanes using machine learning methods compared with cubic and PC-SAFT equations of state,"['Energy science and technology', 'Engineering', 'Mathematics and computing']","['Seyed Ali Madani', 'Mohammad-Reza Mohammadi', 'Saeid Atashrouz', 'Ali Abedi', 'Abdolhossein Hemmati-Sarapardeh', 'Ahmad Mohaddespour']",2021-12-22
"Efficient C•G-to-G•C base editors developed using CRISPRi screens, target-library analysis, and machine learning","['Genetic engineering', 'Targeted gene repair']","['Luke W. Koblan', 'Mandana Arbab', 'Max W. Shen', 'Jeffrey A. Hussmann', 'Andrew V. Anzalone', 'Jordan L. Doman', 'Gregory A. Newby', 'Dian Yang', 'Beverly Mok', 'Joseph M. Replogle', 'Albert Xu', 'Tyler A. Sisley', 'Jonathan S. Weissman', 'Britt Adamson', 'David R. Liu']",2021-06-28
A numerical study of fish adaption behaviors in complex environments with a deep reinforcement learning and immersed boundary–lattice Boltzmann method,"['Fluid dynamics', 'Mechanical engineering']","['Yi Zhu', 'Fang-Bao Tian', 'John Young', 'James C. Liao', 'Joseph C. S. Lai']",2021-01-18
Drug ranking using machine learning systematically predicts the efficacy of anti-cancer drugs,"['Cancer', 'Machine learning', 'Predictive medicine']","['Henry Gerdes', 'Pedro Casado', 'Arran Dokal', 'Maruan Hijazi', 'Nosheen Akhtar', 'Ruth Osuntola', 'Vinothini Rajeeve', 'Jude Fitzgibbon', 'Jon Travers', 'David Britton', 'Shirin Khorsandi', 'Pedro R. Cutillas']",2021-03-25
Fast holographic scattering compensation for deep tissue biological imaging,"['Adaptive optics', 'Computer science', 'Imaging and sensing', 'Multiphoton microscopy']","['Molly A. May', 'Nicolas Barré', 'Kai K. Kummer', 'Michaela Kress', 'Monika Ritsch-Marte', 'Alexander Jesacher']",2021-07-15
A transfer learning framework based on motor imagery rehabilitation for stroke,"['Biomedical engineering', 'Neuroscience']","['Fangzhou Xu', 'Yunjing Miao', 'Yanan Sun', 'Dongju Guo', 'Jiali Xu', 'Yuandong Wang', 'Jincheng Li', 'Han Li', 'Gege Dong', 'Fenqi Rong', 'Jiancai Leng', 'Yang Zhang']",2021-10-05
A method for utilizing automated machine learning for histopathological classification of testis based on Johnsen scores,"['Testis', 'Urology']","['Yurika Ito', 'Mami Unagami', 'Fumito Yamabe', 'Yozo Mitsui', 'Koichi Nakajima', 'Koichi Nagao', 'Hideyuki Kobayashi']",2021-05-10
Explainable neural networks that simulate reasoning,"['Computer science', 'Learning algorithms', 'Network models', 'Perception']","['Paul J. Blazek', 'Milo M. Lin']",2021-09-22
The role of water in host-guest interaction,"['Computational biophysics', 'Computational models', 'Machine learning']","['Valerio Rizzi', 'Luigi Bonati', 'Narjes Ansari', 'Michele Parrinello']",2021-01-04
Machine learning prediction of UV–Vis spectra features of organic compounds related to photoreactive potential,"['Cheminformatics', 'Drug safety', 'Photochemistry']","['Rafael Mamede', 'Florbela Pereira', 'João Aires-de-Sousa']",2021-12-09
Learning equilibria in symmetric auction games using artificial neural networks,"['Computer science', 'Economics', 'Government']","['Martin Bichler', 'Maximilian Fichtl', 'Stefan Heidekrüger', 'Nils Kohring', 'Paul Sutterer']",2021-08-09
Cognitive control persistently enhances hippocampal information processing,"['Hippocampus', 'Inhibition–excitation balance', 'Long-term memory', 'Spatial memory']","['Ain Chung', 'Claudia Jou', 'Alejandro Grau-Perales', 'Eliott R. J. Levy', 'Dino Dvorak', 'Nida Hussain', 'André A. Fenton']",2021-11-10
A framework for data-driven solution and parameter estimation of PDEs using conditional generative adversarial networks,"['Applied mathematics', 'Computational science', 'Engineering']","['Teeratorn Kadeethum', 'Daniel O’Malley', 'Jan Niklas Fuhg', 'Youngsoo Choi', 'Jonghyun Lee', 'Hari S. Viswanathan', 'Nikolaos Bouklas']",2021-12-20
Machine-learning algorithms for forecast-informed reservoir operation (FIRO) to reduce flood damages,"['Climate sciences', 'Ecology', 'Engineering', 'Environmental sciences', 'Environmental social sciences', 'Hydrology', 'Mathematics and computing', 'Natural hazards']","['Manizhe Zarei', 'Omid Bozorg-Haddad', 'Sahar Baghban', 'Mohammad Delpasand', 'Erfan Goharian', 'Hugo A. Loáiciga']",2021-12-21
Freely scalable and reconfigurable optical hardware for deep learning,"['Electrical and electronic engineering', 'Fibre optics and optical communications', 'Information technology']","['Liane Bernstein', 'Alexander Sludds', 'Ryan Hamerly', 'Vivienne Sze', 'Joel Emer', 'Dirk Englund']",2021-02-04
Predicting dynamic cellular protein–RNA interactions by deep learning using in vivo RNA structures,"['Bioinformatics', 'Mechanisms of disease', 'Molecular biology']","['Lei Sun', 'Kui Xu', 'Wenze Huang', 'Yucheng T. Yang', 'Pan Li', 'Lei Tang', 'Tuanlin Xiong', 'Qiangfeng Cliff Zhang']",2021-02-23
An in silico deep learning approach to multi-epitope vaccine design: a SARS-CoV-2 case study,"['Computational platforms and environments', 'Machine learning', 'Peptide vaccines', 'Protein design', 'Protein function predictions']","['Zikun Yang', 'Paul Bogdan', 'Shahin Nazarian']",2021-02-05
Machine learning analysis to predict the need for ankle foot orthosis in patients with stroke,"['Neurological disorders', 'Neurology']","['Yoo Jin Choo', 'Jeoung Kun Kim', 'Jang Hwan Kim', 'Min Cheol Chang', 'Donghwi Park']",2021-04-19
Automatic identification of triple negative breast cancer in ultrasonography using a deep convolutional neural network,"['Biomarkers', 'Cancer', 'Engineering', 'Medical research']","['Heng Ye', 'Jing Hang', 'Meimei Zhang', 'Xiaowei Chen', 'Xinhua Ye', 'Jie Chen', 'Weixin Zhang', 'Di Xu', 'Dong Zhang']",2021-10-14
Deep generative neural network for accurate drug response imputation,"['Cancer genomics', 'Drug development', 'Machine learning']","['Peilin Jia', 'Ruifeng Hu', 'Guangsheng Pei', 'Yulin Dai', 'Yin-Ying Wang', 'Zhongming Zhao']",2021-03-19
Machine learning to estimate the local quality of protein crystal structures,"['Computational biology and bioinformatics', 'Structural biology']","['Ikuko Miyaguchi', 'Miwa Sato', 'Akiko Kashima', 'Hiroyuki Nakagawa', 'Yuichi Kokabu', 'Biao Ma', 'Shigeyuki Matsumoto', 'Atsushi Tokuhisa', 'Masateru Ohta', 'Mitsunori Ikeguchi']",2021-12-08
Machine learning random forest for predicting oncosomatic variant NGS analysis,"['Bioinformatics', 'Biological techniques', 'Biomarkers', 'Cancer', 'Cancer genetics', 'Cancer genomics', 'Cancer microenvironment', 'Cancer prevention', 'Cancer screening', 'Cancer therapy', 'CNS cancer', 'Computational biology and bioinformatics', 'DNA sequencing', 'Gastrointestinal cancer', 'Gene regulation', 'Genetic markers', 'Genetic techniques', 'Genomic analysis', 'Genotype', 'Gynaecological cancer', 'Head and neck cancer', 'Lung cancer', 'Machine learning', 'Metastasis', 'Molecular biology', 'Molecular medicine', 'Mutation', 'Next-generation sequencing', 'Oncogenes', 'Oncology', 'Oral cancer', 'Paediatric cancer', 'Programming language', 'RNA splicing', 'Sarcoma', 'Sequence annotation', 'Sequencing', 'Skin cancer', 'Software', 'Testicular cancer', 'Tumour biomarkers', 'Tumour-suppressor proteins', 'Urological cancer']","['Eric Pellegrino', 'Coralie Jacques', 'Nathalie Beaufils', 'Isabelle Nanni', 'Antoine Carlioz', 'Philippe Metellus', 'L’Houcine Ouafik']",2021-11-08
Impact of declining renewable energy costs on electrification in low-emission scenarios,"['Climate-change mitigation', 'Energy modelling', 'Renewable energy']","['Gunnar Luderer', 'Silvia Madeddu', 'Leon Merfort', 'Falko Ueckerdt', 'Michaja Pehl', 'Robert Pietzcker', 'Marianna Rottoli', 'Felix Schreyer', 'Nico Bauer', 'Lavinia Baumstark', 'Christoph Bertram', 'Alois Dirnaichner', 'Florian Humpenöder', 'Antoine Levesque', 'Alexander Popp', 'Renato Rodrigues', 'Jessica Strefler', 'Elmar Kriegler']",2021-11-25
Deep learning identifies partially overlapping subnetworks in the human social brain,"['Computational biology and bioinformatics', 'Neurology']","['Hannah Kiesow', 'R. Nathan Spreng', 'Avram J. Holmes', 'M. Mallar Chakravarty', 'Andre F. Marquand', 'B. T. Thomas Yeo', 'Danilo Bzdok']",2021-01-14
Embeddings from deep learning transfer GO annotations beyond homology,"['Computational biology and bioinformatics', 'Gene ontology', 'Machine learning', 'Protein function predictions']","['Maria Littmann', 'Michael Heinzinger', 'Christian Dallago', 'Tobias Olenyi', 'Burkhard Rost']",2021-01-13
"DeepLabStream enables closed-loop behavioral experiments using deep learning-based markerless, real-time posture detection","['Animal behaviour', 'Behavioural methods', 'Classical conditioning', 'Neuroscience']","['Jens F. Schweihoff', 'Matvey Loshakov', 'Irina Pavlova', 'Laura Kück', 'Laura A. Ewell', 'Martin K. Schwarz']",2021-01-29
Deep learning-based pupil model predicts time and spectral dependent light responses,"['Human behaviour', 'Visual system']","['Babak Zandi', 'Tran Quoc Khanh']",2021-01-12
Rapid identification of wood species using XRF and neural network machine learning,['Characterization and analytical techniques'],"['Aaron N. Shugar', 'B. Lee Drake', 'Greg Kelley']",2021-09-02
An improved data-free surrogate model for solving partial differential equations using deep neural networks,"['Applied mathematics', 'Computational science', 'Computer science']","['Xinhai Chen', 'Rongliang Chen', 'Qian Wan', 'Rui Xu', 'Jie Liu']",2021-09-30
Proof of concept and development of a couple-based machine learning model to stratify infertile patients with idiopathic infertility,"['Diagnostic markers', 'Machine learning', 'Quality of life', 'Reproductive signs and symptoms']","['Guillaume Bachelot', 'Rachel Lévy', 'Anne Bachelot', 'Céline Faure', 'Sébastien Czernichow', 'Charlotte Dupont', 'Antonin Lamazière', 'Alifert Collaborative Group']",2021-12-14
Machine learning pipeline for battery state-of-health estimation,"['Batteries', 'Computational science', 'Computer science']","['Darius Roman', 'Saurabh Saxena', 'Valentin Robu', 'Michael Pecht', 'David Flynn']",2021-04-05
Probing ion channel functional architecture and domain recombination compatibility by massively parallel domain insertion profiling,"['Molecular biophysics', 'Potassium channels', 'Protein design']","['Willow Coyote-Maestas', 'David Nedrud', 'Antonio Suma', 'Yungui He', 'Kenneth A. Matreyek', 'Douglas M. Fowler', 'Vincenzo Carnevale', 'Chad L. Myers', 'Daniel Schmidt']",2021-12-08
Deep neural network for detecting arbitrary precision peptide features through attention based segmentation,"['Computational biology and bioinformatics', 'Machine learning']","['Fatema Tuz Zohora', 'M. Ziaur Rahman', 'Ngoc Hieu Tran', 'Lei Xin', 'Baozhen Shan', 'Ming Li']",2021-09-14
FlyWire: online community for whole-brain connectomics,"['Auditory system', 'Cellular neuroscience', 'Drosophila', 'Hardware and infrastructure', 'Transmission electron microscopy']","['Sven Dorkenwald', 'Claire E. McKellar', 'Thomas Macrina', 'Nico Kemnitz', 'Kisuk Lee', 'Ran Lu', 'Jingpeng Wu', 'Sergiy Popovych', 'Eric Mitchell', 'Barak Nehoran', 'Zhen Jia', 'J. Alexander Bae', 'Shang Mu', 'Dodam Ih', 'Manuel Castro', 'Oluwaseun Ogedengbe', 'Akhilesh Halageri', 'Kai Kuehner', 'Amy R. Sterling', 'Zoe Ashwood', 'Jonathan Zung', 'Derrick Brittain', 'Forrest Collman', 'Casey Schneider-Mizell', 'Chris Jordan', 'William Silversmith', 'Christa Baker', 'David Deutsch', 'Lucas Encarnacion-Rivera', 'Sandeep Kumar', 'Austin Burke', 'Doug Bland', 'Jay Gager', 'James Hebditch', 'Selden Koolman', 'Merlin Moore', 'Sarah Morejohn', 'Ben Silverman', 'Kyle Willie', 'Ryan Willie', 'Szi-chieh Yu', 'Mala Murthy', 'H. Sebastian Seung']",2021-12-23
Algebraic graph-assisted bidirectional transformers for molecular property prediction,"['Chemical tools', 'Computational chemistry', 'Machine learning']","['Dong Chen', 'Kaifu Gao', 'Duc Duy Nguyen', 'Xin Chen', 'Yi Jiang', 'Guo-Wei Wei', 'Feng Pan']",2021-06-10
Mapping single-cell data to reference atlases by transfer learning,"['Data integration', 'Machine learning']","['Mohammad Lotfollahi', 'Mohsen Naghipourfar', 'Malte D. Luecken', 'Matin Khajavi', 'Maren Büttner', 'Marco Wagenstetter', 'Žiga Avsec', 'Adam Gayoso', 'Nir Yosef', 'Marta Interlandi', 'Sergei Rybakov', 'Alexander V. Misharin', 'Fabian J. Theis']",2021-08-30
Machine learning differentiates enzymatic and non-enzymatic metals in proteins,"['Biocatalysis', 'Machine learning']","['Ryan Feehan', 'Meghan W. Franklin', 'Joanna S. G. Slusky']",2021-06-17
Understanding X-ray absorption spectra by means of descriptors and machine learning algorithms,"['Characterization and analytical techniques', 'Structure of solids and liquids']","['A. A. Guda', 'S. A. Guda', 'A. Martini', 'A. N. Kravtsova', 'A. Algasov', 'A. Bugaev', 'S. P. Kubrin', 'L. V. Guda', 'P. Šot', 'J. A. van Bokhoven', 'C. Copéret', 'A. V. Soldatov']",2021-12-13
AtomSets as a hierarchical transfer learning framework for small and large materials datasets,"['Atomistic models', 'Computational methods']","['Chi Chen', 'Shyue Ping Ong']",2021-10-22
Scalable optical learning operator,"['Applied optics', 'Fibre optics and optical communications', 'Information theory and computation', 'Nonlinear optics', 'Optical techniques']","['Uğur Teğin', 'Mustafa Yıldırım', 'İlker Oğuz', 'Christophe Moser', 'Demetri Psaltis']",2021-08-20
Deep Bayesian local crystallography,"['Condensed-matter physics', 'Theory and computation']","['Sergei V. Kalinin', 'Mark P. Oxley', 'Mani Valleti', 'Junjie Zhang', 'Raphael P. Hermann', 'Hong Zheng', 'Wenrui Zhang', 'Gyula Eres', 'Rama K. Vasudevan', 'Maxim Ziatdinov']",2021-11-10
Diagnosing thyroid nodules with atypia of undetermined significance/follicular lesion of undetermined significance cytology with the deep convolutional neural network,"['Cancer', 'Cancer imaging']","['Inyoung Youn', 'Eunjung Lee', 'Jung Hyun Yoon', 'Hye Sun Lee', 'Mi-Ri Kwon', 'Juhee Moon', 'Sunyoung Kang', 'Seul Ki Kwon', 'Kyong Yeun Jung', 'Young Joo Park', 'Do Joon Park', 'Sun Wook Cho', 'Jin Young Kwak']",2021-10-08
Mauritia flexuosa palm trees airborne mapping with deep convolutional neural network,"['Computational biology and bioinformatics', 'Ecology']","['Luciene Sales Dagher Arce', 'Lucas Prado Osco', 'Mauro dos Santos de Arruda', 'Danielle Elis Garcia Furuya', 'Ana Paula Marques Ramos', 'Camila Aoki', 'Arnildo Pott', 'Sarah Fatholahi', 'Jonathan Li', 'Fábio Fernando de Araújo', 'Wesley Nunes Gonçalves', 'José Marcato Junior']",2021-10-04
A machine learning approach to brain epigenetic analysis reveals kinases associated with Alzheimer’s disease,"[""Alzheimer's disease"", 'Computational models', 'DNA methylation']","['Yanting Huang', 'Xiaobo Sun', 'Huige Jiang', 'Shaojun Yu', 'Chloe Robins', 'Matthew J. Armstrong', 'Ronghua Li', 'Zhen Mei', 'Xiaochuan Shi', 'Ekaterina Sergeevna Gerasimov', 'Philip L. De Jager', 'David A. Bennett', 'Aliza P. Wingo', 'Peng Jin', 'Thomas S. Wingo', 'Zhaohui S. Qin']",2021-07-22
Deep representation features from DreamDIAXMBD improve the analysis of data-independent acquisition proteomics,"['Proteome informatics', 'Software']","['Mingxuan Gao', 'Wenxian Yang', 'Chenxin Li', 'Yuqing Chang', 'Yachen Liu', 'Qingzu He', 'Chuan-Qi Zhong', 'Jianwei Shuai', 'Rongshan Yu', 'Jiahuai Han']",2021-10-14
Deep nasal sinus cavity microbiota dysbiosis in Parkinson’s disease,"['Olfactory system', ""Parkinson's disease""]","['Gian Pal', 'Vivian Ramirez', 'Phillip A. Engen', 'Ankur Naqib', 'Christopher B. Forsyth', 'Stefan J. Green', 'Mahboobeh Mahdavinia', 'Pete S. Batra', 'Bobby A. Tajudeen', 'Ali Keshavarzian']",2021-12-08
20th century cooling of the deep ocean contributed to delayed acceleration of Earth’s energy imbalance,"['Climate and Earth system modelling', 'Physical oceanography']","['A. Bagnell', 'T. DeVries']",2021-07-29
ECG data dependency for atrial fibrillation detection based on residual networks,"['Atrial fibrillation', 'Computer science']","['Hyo-Chang Seo', 'Seok Oh', 'Hyunbin Kim', 'Segyeong Joo']",2021-09-14
Artificial intelligence-aided clinical annotation of a large multi-cancer genomic dataset,"['Cancer', 'Molecular medicine']","['Kenneth L. Kehl', 'Wenxin Xu', 'Alexander Gusev', 'Ziad Bakouny', 'Toni K. Choueiri', 'Irbaz Bin Riaz', 'Haitham Elmarakeby', 'Eliezer M. Van Allen', 'Deborah Schrag']",2021-12-15
Permutation-based identification of important biomarkers for complex diseases via machine learning models,"['Cancer', 'Data mining', 'Machine learning', 'Statistical methods']","['Xinlei Mi', 'Baiming Zou', 'Fei Zou', 'Jianhua Hu']",2021-05-21
Quantum generative adversarial networks with multiple superconducting qubits,"['Quantum information', 'Qubits']","['Kaixuan Huang', 'Zheng-An Wang', 'Chao Song', 'Kai Xu', 'Hekang Li', 'Zhen Wang', 'Qiujiang Guo', 'Zixuan Song', 'Zhi-Bo Liu', 'Dongning Zheng', 'Dong-Ling Deng', 'H. Wang', 'Jian-Guo Tian', 'Heng Fan']",2021-12-01
Inverse design of nanoporous crystalline reticular materials with deep generative models,"['Cheminformatics', 'Metal–organic frameworks', 'Method development', 'Renewable energy', 'Sustainability']","['Zhenpeng Yao', 'Benjamín Sánchez-Lengeling', 'N. Scott Bobbitt', 'Benjamin J. Bucior', 'Sai Govind Hari Kumar', 'Sean P. Collins', 'Thomas Burns', 'Tom K. Woo', 'Omar K. Farha', 'Randall Q. Snurr', 'Alán Aspuru-Guzik']",2021-01-11
Development and evaluation of bidirectional LSTM freeway traffic forecasting models using simulation data,"['Civil engineering', 'Information technology', 'Sustainability']","['Rusul L. Abduljabbar', 'Hussein Dia', 'Pei-Wei Tsai']",2021-12-13
NEIL1 and NEIL2 DNA glycosylases modulate anxiety and learning in a cooperative manner in mice,"['Base excision repair', 'Hippocampus']","['Gunn A. Hildrestrand', 'Veslemøy Rolseth', 'Nicolas Kunath', 'Rajikala Suganthan', 'Vidar Jensen', 'Anna M. Bugaj', 'Marion S. Fernandez-Berrocal', 'Sunniva B. Sikko', 'Susanne Vetlesen', 'Anna Kuśnierczyk', 'Ann-Karin Olsen', 'Kristine B. Gützkow', 'Alexander D. Rowe', 'Wei Wang', 'Olve Moldestad', 'Monica D. Syrstad', 'Geir Slupphaug', 'Lars Eide', 'Arne Klungland', 'Pål Sætrom', 'Luisa Luna', 'Jing Ye', 'Katja Scheffler', 'Magnar Bjørås']",2021-12-02
Deep forest model for diagnosing COVID-19 from routine blood tests,"['Health care', 'Infection']","['Maryam AlJame', 'Ayyub Imtiaz', 'Imtiaz Ahmad', 'Ameer Mohammed']",2021-08-17
A benchmark study of simulation methods for single-cell RNA sequencing data,"['Computational models', 'Statistical methods']","['Yue Cao', 'Pengyi Yang', 'Jean Yee Hwa Yang']",2021-11-25
Systematic molecular evolution enables robust biomolecule discovery,"['Bacteriophages', 'Evolution', 'High-throughput screening', 'Synthetic biology']","['Erika A. DeBenedictis', 'Emma J. Chory', 'Dana W. Gretton', 'Brian Wang', 'Stefan Golas', 'Kevin M. Esvelt']",2021-12-30
Patch individual filter layers in CNNs to harness the spatial homogeneity of neuroimaging data,"['Computational neuroscience', 'Computer science']","['Fabian Eitel', 'Jan Philipp Albrecht', 'Martin Weygandt', 'Friedemann Paul', 'Kerstin Ritter']",2021-12-27
Cross-modal coherent registration of whole mouse brains,"['Image processing', 'Mouse', 'Neuroscience']","['Lei Qu', 'Yuanyuan Li', 'Peng Xie', 'Lijuan Liu', 'Yimin Wang', 'Jun Wu', 'Yu Liu', 'Tao Wang', 'Longfei Li', 'Kaixuan Guo', 'Wan Wan', 'Lei Ouyang', 'Feng Xiong', 'Anna C. Kolstad', 'Zhuhao Wu', 'Fang Xu', 'Yefeng Zheng', 'Hui Gong', 'Qingming Luo', 'Guoqiang Bi', 'Hongwei Dong', 'Michael Hawrylycz', 'Hongkui Zeng', 'Hanchuan Peng']",2021-12-09
Data-efficient and weakly supervised computational pathology on whole-slide images,"['Image processing', 'Machine learning', 'Pathology']","['Ming Y. Lu', 'Drew F. K. Williamson', 'Tiffany Y. Chen', 'Richard J. Chen', 'Matteo Barbieri', 'Faisal Mahmood']",2021-03-01
Rapid adaptation of brain–computer interfaces to new neuronal ensembles or participants via generative modelling,"['Biomedical engineering', 'Computational neuroscience', 'Motor control']","['Shixian Wen', 'Allen Yin', 'Tommaso Furlanello', 'M. G. Perich', 'L. E. Miller', 'Laurent Itti']",2021-11-18
Variable selection with false discovery rate control in deep neural networks,"['Computational biology and bioinformatics', 'Medical research']","['Zixuan Song', 'Jun Li']",2021-03-29
Unsupervised learning predicts human perception and misperception of gloss,"['Human behaviour', 'Object vision', 'Sensory processing']","['Katherine R. Storrs', 'Barton L. Anderson', 'Roland W. Fleming']",2021-05-06
Net decrease in spine-surface GluA1-containing AMPA receptors after post-learning sleep in the adult mouse cortex,"['Circadian rhythms and sleep', 'Cortex', 'Neuroscience']","['Daisuke Miyamoto', 'William Marshall', 'Giulio Tononi', 'Chiara Cirelli']",2021-05-17
A novel lncRNA–protein interaction prediction method based on deep forest with cascade forest structure,"['Computational biology and bioinformatics', 'Genetics', 'Mathematics and computing', 'Systems biology']","['Xiongfei Tian', 'Ling Shen', 'Zhenwu Wang', 'Liqian Zhou', 'Lihong Peng']",2021-09-23
Mode-assisted joint training of deep Boltzmann machines,"['Information theory and computation', 'Mathematics and computing', 'Nonlinear phenomena', 'Statistics']","['Haik Manukian', 'Massimiliano Di Ventra']",2021-09-24
Intraoperative neural signals predict rapid antidepressant effects of deep brain stimulation,"['Depression', 'Neuroscience', 'Predictive markers']","['Mohammad S. E. Sendi', 'Allison C. Waters', 'Vineet Tiruvadi', 'Patricio Riva-Posse', 'Andrea Crowell', 'Faical Isbaine', 'John T. Gale', 'Ki Sueng Choi', 'Robert E. Gross', 'Helen S. Mayberg', 'Babak Mahmoudi']",2021-11-03
Multi-magnification-based machine learning as an ancillary tool for the pathologic assessment of shaved margins for breast carcinoma lumpectomy specimens,"['Bioinformatics', 'Breast cancer']","['Timothy M. D’Alfonso', 'David Joon Ho', 'Matthew G. Hanna', 'Anne Grabenstetter', 'Dig Vijay Kumar Yarlagadda', 'Luke Geneslaw', 'Peter Ntiamoah', 'Thomas J. Fuchs', 'Lee K. Tan']",2021-04-26
Improving fragment-based ab initio protein structure assembly using low-accuracy contact-map predictions,"['Machine learning', 'Protein folding', 'Protein structure predictions']","['S. M. Mortuza', 'Wei Zheng', 'Chengxin Zhang', 'Yang Li', 'Robin Pearce', 'Yang Zhang']",2021-08-18
Multi-step ahead predictive model for blood glucose concentrations of type-1 diabetic patients,"['Biomedical engineering', 'Type 1 diabetes']","['Syed Mohammed Arshad Zaidi', 'Varun Chandola', 'Muhanned Ibrahim', 'Bianca Romanski', 'Lucy D. Mastrandrea', 'Tarunraj Singh']",2021-12-21
Zebrafish capable of generating future state prediction error show improved active avoidance behavior in virtual reality,"['Decision', 'Motivation', 'Reward']","['Makio Torigoe', 'Tanvir Islam', 'Hisaya Kakinuma', 'Chi Chung Alan Fung', 'Takuya Isomura', 'Hideaki Shimazaki', 'Tazu Aoki', 'Tomoki Fukai', 'Hitoshi Okamoto']",2021-09-29
Predicting anesthetic infusion events using machine learning,"['Computer science', 'Mathematics and computing', 'Medical research']","['Naoki Miyaguchi', 'Koh Takeuchi', 'Hisashi Kashima', 'Mizuki Morita', 'Hiroshi Morimatsu']",2021-12-08
A global inventory of photovoltaic solar energy generating units,"['Climate-change mitigation', 'Energy policy', 'Environmental impact', 'Power stations']","['L. Kruitwagen', 'K. T. Story', 'J. Friedrich', 'L. Byers', 'S. Skillman', 'C. Hepburn']",2021-10-27
AI-based pathology predicts origins for cancers of unknown primary,"['Cancer of unknown primary', 'Computational science', 'Image processing', 'Machine learning', 'Pathology']","['Ming Y. Lu', 'Tiffany Y. Chen', 'Drew F. K. Williamson', 'Melissa Zhao', 'Maha Shady', 'Jana Lipkova', 'Faisal Mahmood']",2021-05-05
New polyp image classification technique using transfer learning of network-in-network structure in endoscopic images,"['Biomedical engineering', 'Gastroenterology']","['Young Jae Kim', 'Jang Pyo Bae', 'Jun-Won Chung', 'Dong Kyun Park', 'Kwang Gi Kim', 'Yoon Jae Kim']",2021-02-11
Benchmarking atlas-level data integration in single-cell genomics,"['Data integration', 'Machine learning', 'Software', 'Transcriptomics']","['Malte D. Luecken', 'M. Büttner', 'K. Chaichoompu', 'A. Danese', 'M. Interlandi', 'M. F. Mueller', 'D. C. Strobl', 'L. Zappia', 'M. Dugas', 'M. Colomé-Tatché', 'Fabian J. Theis']",2021-12-23
Common pitfalls and recommendations for using machine learning to detect and prognosticate for COVID-19 using chest radiographs and CT scans,"['Computational science', 'Diagnostic markers', 'Prognostic markers', 'SARS-CoV-2']","['Michael Roberts', 'Derek Driggs', 'Matthew Thorpe', 'Julian Gilbey', 'Michael Yeung', 'Stephan Ursprung', 'Angelica I. Aviles-Rivero', 'Christian Etmann', 'Cathal McCague', 'Lucian Beer', 'Jonathan R. Weir-McCall', 'Zhongzhao Teng', 'Effrossyni Gkrania-Klotsas', 'AIX-COVNET', 'James H. F. Rudd', 'Evis Sala', 'Carola-Bibiane Schönlieb']",2021-03-15
Classification for avian malaria parasite Plasmodium gallinaceum blood stages by using deep convolutional neural networks,"['Mathematics and computing', 'Parasitology', 'Pathology']","['Veerayuth Kittichai', 'Morakot Kaewthamasorn', 'Suchansa Thanee', 'Rangsan Jomtarak', 'Kamonpob Klanboot', 'Kaung Myat Naing', 'Teerawat Tongloy', 'Santhad Chuwongin', 'Siridech Boonsang']",2021-08-19
Learning a genome-wide score of human–mouse conservation at the functional genomics level,"['Comparative genomics', 'Computational biology and bioinformatics', 'Epigenomics']","['Soo Bin Kwon', 'Jason Ernst']",2021-05-03
Accurate and efficient time-domain classification with adaptive spiking recurrent neural networks,"['Computational science', 'Network models']","['Bojian Yin', 'Federico Corradi', 'Sander M. Bohté']",2021-10-14
